#ID x   y   F555W   E_555   F555-F814   E_555-814
6203    2062.47 1677.58 22.712  0.047   0.688   0.092
9507    1810.72 2510    22.712  0.059   0.719   0.089
1383    2593.61 330.78  22.713  0.058   0.73    0.095
2567    3953.3  671.63  22.713  0.05    0.692   0.082
4467    2702.71 1212.39 22.713  0.049   0.726   0.088
5041    539.55  1361.06 22.713  0.08    0.702   0.115
7234    806.55  1957.4  22.713  0.074   0.773   0.161
16063   3362.66 3472.94 22.713  0.045   0.71    0.082
18400   1338.56 3935.04 22.713  0.043   0.831   0.073
6326    2803.8  1716.97 22.714  0.053   0.831   0.09
8462    408.23  2282.45 22.714  0.055   0.664   0.103
8643    2225.72 2325.22 22.714  0.063   0.754   0.093
8838    1831.3  2367.03 22.714  0.066   0.688   0.113
17350   2576.78 3708.72 22.714  0.056   1.071   0.199
2946    2165.94 774.44  22.715  0.046   0.663   0.076
10813   1588.24 2736.37 22.715  0.055   0.818   0.092
10916   3170.45 2750.06 22.715  0.039   0.702   0.071
11733   1603.04 2869.42 22.715  0.039   0.672   0.065
4823    3492.41 1303.36 22.716  0.068   0.682   0.1
6248    3766.44 1690.93 22.716  0.052   0.797   0.081
8004    2973.23 2170.59 22.716  0.095   0.638   0.136
18378   1268.87 3929.79 22.716  0.053   0.747   0.091
9852    1747.42 2573.96 22.717  0.049   0.688   0.078
10773   1844.32 2730.79 22.717  0.051   0.72    0.108
13424   2743.39 3097.94 22.717  0.063   0.754   0.105
18408   588.31  3937.77 22.718  0.079   0.706   0.179
1253    1582.45 295.31  22.719  0.055   0.971   0.089
2812    468.65  737.81  22.719  0.045   0.848   0.075
9129    207.15  2429.7  22.719  0.052   0.708   0.089
12245   1933.82 2940.67 22.719  0.049   0.68    0.083
13443   2192.81 3100.6  22.719  0.087   0.702   0.189
17186   579.12  3675.4  22.719  0.04    0.666   0.07
17268   1059.06 3691.84 22.719  0.062   0.683   0.09
4943    3315.95 1335.27 22.72   0.063   0.713   0.096
6440    1385.27 1745.77 22.72   0.064   0.677   0.093
8760    2190.35 2350.49 22.72   0.052   0.693   0.098
4816    1909.97 1301.43 22.721  0.062   0.845   0.13
8339    4055.49 2253.91 22.721  0.072   0.687   0.12
11412   3224.14 2823.03 22.721  0.052   0.691   0.11
14444   2070.97 3236.8  22.721  0.046   0.729   0.094
15358   2440.61 3365.22 22.721  0.043   0.766   0.103
17506   1985.87 3740.75 22.721  0.063   0.841   0.102
3882    4045.33 1043.72 22.722  0.051   0.701   0.089
6647    4034.39 1802.16 22.722  0.053   0.757   0.087
9833    97.5    2571.59 22.722  0.058   0.727   0.099
14305   2851.96 3218.15 22.722  0.045   0.712   0.076
233 1790.1  0.62    22.723  0.047   0.672   0.083
2462    2292.85 635.96  22.723  0.055   0.655   0.086
2613    685.65  683.58  22.723  0.05    0.723   0.088
4203    2119.18 1136.64 22.723  0.057   0.705   0.088
6898    3438.83 1869.06 22.723  0.071   0.677   0.101
9420    1314.94 2491.35 22.723  0.102   0.727   0.217
12890   2067.1  3030.21 22.723  0.091   0.71    0.188
19031   3738.81 4177.8  22.723  0.054   0.73    0.084
11323   3660.14 2810.9  22.724  0.047   0.725   0.083
13603   1280.99 3121.89 22.724  0.074   0.869   0.11
15017   1797.14 3316.31 22.724  0.056   0.71    0.107
18635   1590.09 3997.89 22.724  0.053   0.688   0.093
811 198.97  173.49  22.725  0.062   0.735   0.101
8772    2428.53 2351.99 22.725  0.048   0.71    0.091
14916   4023.64 3301.69 22.725  0.057   0.78    0.117
18217   2696.07 3896.67 22.725  0.04    0.746   0.069
2283    703.97  589.57  22.726  0.043   0.771   0.075
2633    1733.01 687.41  22.726  0.07    0.767   0.097
14265   1696.04 3213.03 22.726  0.056   0.822   0.101
17894   2948.48 3821.51 22.726  0.124   0.707   0.204
18849   4013.28 4073.65 22.726  0.085   0.743   0.167
6355    440.14  1726.12 22.727  0.049   0.685   0.112
12296   1969.94 2946.98 22.727  0.042   0.701   0.082
12957   1312.29 3037.89 22.727  0.042   0.687   0.074
15899   577.41  3446.82 22.727  0.048   0.789   0.083
571 3180.29 105.16  22.728  0.044   0.692   0.078
17265   3260.29 3691.44 22.728  0.06    0.734   0.099
4045    1518.92 1088.85 22.729  0.048   0.76    0.094
15363   3325.23 3365.52 22.729  0.05    0.888   0.075
18563   2859.11 3978.15 22.729  0.061   0.781   0.102
2897    917.16  762.01  22.73   0.05    0.754   0.132
3051    2754.19 810.45  22.73   0.059   0.803   0.084
3264    418.17  868.43  22.73   0.097   0.84    0.215
4531    443.18  1229.43 22.73   0.054   0.67    0.111
9258    1997.78 2455.68 22.73   0.058   0.745   0.092
12748   1316.06 3010.81 22.73   0.075   0.697   0.115
16003   1866.61 3462.92 22.73   0.08    0.727   0.18
16224   1858.06 3498.06 22.73   0.052   0.697   0.084
17819   2546.88 3801.4  22.731  0.049   0.74    0.093
451 230.15  67.1    22.732  0.086   1.132   0.109
8738    120.99  2346.65 22.732  0.045   0.731   0.081
15924   1378.56 3451.04 22.732  0.046   0.723   0.093
16316   2105.56 3516.05 22.732  0.045   0.724   0.075
2454    3178.14 633.31  22.733  0.046   0.794   0.08
3626    3672.69 974.82  22.733  0.069   0.829   0.132
7314    651.68  1978.98 22.733  0.075   0.642   0.136
7920    280.83  2150.12 22.733  0.063   0.853   0.147
9588    2348.98 2525.78 22.733  0.049   0.738   0.082
12355   3788.82 2955.25 22.733  0.041   0.892   0.068
13946   1108.46 3166.21 22.733  0.061   0.854   0.124
14560   2577.46 3252.03 22.733  0.046   0.704   0.078
4880    3273.78 1318.98 22.734  0.048   0.863   0.113
13060   906.37  3050.21 22.734  0.057   0.689   0.101
3860    2210.27 1037.78 22.735  0.053   0.721   0.107
4047    3041.81 1089.69 22.735  0.053   0.758   0.096
5795    848.71  1568.23 22.735  0.043   0.682   0.078
10687   1178.58 2716.61 22.735  0.055   0.782   0.087
18305   3879.78 3913.49 22.735  0.041   0.759   0.077
3139    340.5   831.67  22.736  0.055   0.731   0.088
12874   1735.89 3027.26 22.736  0.049   0.735   0.091
13441   2568.99 3100.26 22.736  0.045   0.746   0.116
14250   3223.47 3210.48 22.736  0.052   0.731   0.09
2364    339.14  611.37  22.737  0.056   0.753   0.091
6419    888.35  1740.59 22.737  0.063   0.845   0.096
8850    70.14   2370.39 22.737  0.047   0.664   0.092
16374   2566.13 3526.2  22.737  0.048   0.84    0.081
15258   2187    3350.1  22.738  0.054   0.726   0.1
8350    1691.56 2256.43 22.739  0.06    0.765   0.093
10889   2948.2  2746.48 22.739  0.05    0.745   0.099
12270   3334.72 2944.04 22.739  0.078   0.68    0.107
16238   1277.39 3500.27 22.739  0.069   0.676   0.113
6666    2940.4  1807.83 22.74   0.059   0.683   0.093
14920   2636.6  3301.77 22.74   0.05    0.776   0.089
1148    163.44  268.04  22.741  0.05    0.711   0.083
9513    1372.64 2511    22.741  0.055   0.698   0.101
10862   3412.67 2742.68 22.741  0.061   0.787   0.091
14540   2437.78 3248.65 22.741  0.044   0.791   0.077
15208   2130.46 3342.84 22.741  0.068   0.711   0.115
3015    2126.34 799.31  22.742  0.09    0.727   0.12
5498    1740.82 1484    22.742  0.055   0.677   0.097
858 2175.3  187.85  22.743  0.054   0.7 0.082
2293    770.78  591.04  22.743  0.059   0.677   0.097
15744   3368.22 3423.09 22.743  0.051   0.741   0.103
17430   2060.29 3725.01 22.743  0.056   0.774   0.09
17899   3096.56 3822.92 22.743  0.073   0.82    0.122
729 4115.23 153.41  22.744  0.066   0.723   0.102
15640   1347.22 3408.23 22.744  0.093   0.693   0.136
1039    1637.08 234.39  22.745  0.061   0.907   0.127
4266    1451.52 1156.53 22.745  0.053   0.819   0.103
10100   1739.7  2617.46 22.745  0.089   1.159   0.134
12937   1522.22 3034.91 22.745  0.052   0.706   0.089
13710   2862.41 3135.59 22.745  0.062   0.725   0.093
8429    2565.08 2273.92 22.746  0.061   0.812   0.094
12185   1916.11 2931.55 22.746  0.055   0.718   0.105
17622   3135.65 3762.03 22.746  0.053   0.767   0.078
17675   2396.8  3773.91 22.746  0.039   0.737   0.079
905 3132.25 199.89  22.747  0.047   0.702   0.082
1427    3424.91 345.4   22.747  0.058   0.752   0.125
1466    1145.81 355.99  22.747  0.059   0.844   0.084
2983    3355.33 787.84  22.747  0.055   0.768   0.089
3035    684.42  805.68  22.747  0.064   0.831   0.096
3458    3202.52 928.2   22.747  0.057   0.716   0.09
14120   346.35  3191.57 22.747  0.051   0.763   0.085
14752   2962.64 3281.24 22.747  0.061   0.747   0.101
15459   2135.63 3380.68 22.747  0.052   0.736   0.094
2977    623.09  786.15  22.748  0.058   0.76    0.109
4622    128.29  1251    22.749  0.055   0.887   0.081
6808    2184.27 1844.85 22.749  0.065   0.734   0.126
12681   3748.02 3002.12 22.749  0.049   0.747   0.081
13270   3225.5  3078.52 22.749  0.043   0.698   0.075
15404   1082.97 3372.03 22.749  0.048   0.726   0.082
5321    3106.42 1433.08 22.75   0.059   0.704   0.089
7133    1946.45 1932.06 22.75   0.051   0.68    0.09
9902    3986.76 2584.33 22.75   0.071   0.773   0.107
12986   2692.12 3041.35 22.75   0.058   0.774   0.124
12045   1268.66 2912.69 22.751  0.061   0.815   0.099
17377   2305.63 3713.11 22.751  0.046   0.795   0.08
3817    2347.13 1025.28 22.752  0.082   0.646   0.137
6251    1116.19 1692    22.752  0.056   0.729   0.1
7693    1431.08 2087.68 22.752  0.074   0.703   0.112
7793    1742.25 2115.01 22.752  0.047   0.715   0.081
8168    3918.03 2210.59 22.752  0.097   0.634   0.157
13043   2836.16 3047.5  22.752  0.072   0.766   0.113
15292   2686.51 3354.62 22.752  0.043   0.683   0.082
16340   2366.93 3520.14 22.752  0.047   0.748   0.094
16822   850.14  3604.71 22.752  0.052   0.677   0.084
3238    2283.75 858.65  22.753  0.055   0.78    0.096
4107    3136.49 1107.71 22.753  0.052   0.701   0.096
9290    2030.71 2464.14 22.753  0.071   0.717   0.129
10360   2827.4  2661.37 22.753  0.077   0.711   0.113
2008    3539.6  509.51  22.754  0.048   0.659   0.079
4113    1751.55 1109.04 22.754  0.057   0.725   0.085
9571    1632.56 2523.22 22.754  0.088   0.676   0.132
11342   300.53  2813.61 22.754  0.056   0.673   0.099
12252   2615.32 2942.05 22.754  0.057   0.726   0.107
17916   1691.73 3826.94 22.754  0.058   0.8 0.104
18531   2611.46 3971.4  22.754  0.047   0.74    0.08
7303    1281.46 1975.43 22.755  0.082   0.795   0.123
8579    2125.96 2311.62 22.755  0.114   0.694   0.149
3142    3902.3  832.35  22.756  0.072   0.658   0.119
4850    2052.98 1310.9  22.756  0.061   0.765   0.106
11022   572.08  2766.26 22.756  0.043   0.754   0.074
13097   1809.6  3053.8  22.756  0.074   0.686   0.139
1060    1708.09 238.38  22.757  0.046   0.764   0.075
5937    683.95  1604.81 22.757  0.061   0.819   0.098
9596    2310.05 2526.91 22.757  0.095   0.766   0.202
16053   3825.32 3471.59 22.757  0.063   0.713   0.095
1137    3320.09 263.21  22.758  0.051   0.728   0.085
5743    1980.33 1555.53 22.758  0.039   0.707   0.074
8655    2198.15 2327.93 22.758  0.057   0.734   0.098
8779    2078.87 2354.07 22.758  0.071   0.726   0.114
11207   179.46  2792.9  22.758  0.051   0.72    0.077
15466   751.87  3382.36 22.758  0.046   0.801   0.105
2717    1383.51 712.51  22.759  0.055   0.767   0.089
9202    2680.18 2445.75 22.759  0.056   0.703   0.092
10405   1826.06 2668.54 22.759  0.062   0.668   0.1
13825   2838.82 3150.34 22.759  0.05    0.72    0.08
15179   2033.61 3339.37 22.759  0.056   0.828   0.112
4288    2977.07 1162.41 22.76   0.045   0.68    0.088
8314    675.62  2248.15 22.76   0.054   0.772   0.112
11394   1387.02 2820.07 22.76   0.051   0.69    0.093
11850   2562.92 2886.07 22.76   0.068   0.702   0.105
16564   2499.91 3557.41 22.76   0.06    0.771   0.091
3400    622.74  913.2   22.761  0.057   0.764   0.091
5403    3064.98 1456.85 22.761  0.056   0.702   0.088
6387    1518.62 1732.57 22.761  0.071   0.79    0.128
7137    3942.34 1933.78 22.762  0.065   0.755   0.104
8307    1322.31 2246.41 22.762  0.067   0.732   0.123
10469   3927.78 2681.58 22.762  0.047   0.717   0.083
13363   3337.77 3091.02 22.762  0.048   0.731   0.086
13955   3464.07 3167.19 22.762  0.074   0.694   0.12
17632   794.95  3763.2  22.762  0.053   0.664   0.079
18258   1426.47 3905.79 22.762  0.045   0.729   0.084
18413   2530.02 3938.14 22.762  0.059   0.759   0.093
6748    3563.96 1828.89 22.763  0.053   0.815   0.088
10236   667.28  2638.28 22.763  0.054   0.734   0.09
11680   2274.37 2862.99 22.763  0.092   0.708   0.14
6453    3621.08 1749.98 22.764  0.057   0.694   0.088
6460    1936.41 1751.57 22.764  0.053   0.729   0.084
11662   1966.34 2860.84 22.764  0.046   0.731   0.091
13251   3379.37 3076.1  22.764  0.049   0.689   0.085
1931    907.64  489.31  22.765  0.05    0.741   0.089
2131    1841.45 542.11  22.765  0.055   0.674   0.087
17461   3652.42 3731.44 22.765  0.049   0.849   0.08
6142    3052.53 1661.27 22.766  0.08    0.724   0.172
16601   1893.19 3563.49 22.766  0.096   0.764   0.187
9974    2745.82 2594.31 22.767  0.055   0.731   0.09
10240   2027.14 2639.15 22.767  0.075   0.742   0.13
4180    3749.76 1129.87 22.768  0.059   0.698   0.099
4405    2728.14 1193.38 22.768  0.049   0.874   0.101
14651   2570.15 3265.13 22.768  0.056   0.836   0.09
18416   2789.71 3938.74 22.768  0.059   0.749   0.128
310 608.49  26.18   22.769  0.055   0.85    0.093
1203    1761.56 281.77  22.769  0.065   0.742   0.098
4030    872.45  1085.08 22.769  0.04    0.68    0.079
5042    1517.86 1361.1  22.769  0.047   0.762   0.076
5449    2184.68 1469.52 22.769  0.052   0.783   0.088
13110   968.16  3056.22 22.769  0.051   0.734   0.084
2776    705.97  727.81  22.77   0.063   0.856   0.098
12266   1318.64 2943.76 22.77   0.055   0.718   0.088
3504    833.2   941.81  22.771  0.043   0.8 0.075
4192    3140.39 1133.98 22.771  0.048   0.702   0.076
4928    126.36  1331.55 22.771  0.064   0.759   0.096
11627   1266.67 2855.68 22.771  0.108   0.695   0.18
13094   2572.39 3053.58 22.771  0.046   0.725   0.084
1040    3519.91 234.5   22.772  0.066   0.689   0.12
3210    3512.15 851.8   22.772  0.05    0.716   0.092
7719    2892.39 2094.12 22.772  0.078   0.643   0.126
10663   2478.21 2713.11 22.772  0.05    0.821   0.08
14376   3950.89 3228.5  22.772  0.042   0.813   0.084
15114   2036.7  3329.81 22.772  0.058   0.879   0.148
5958    1629.34 1611.17 22.773  0.055   0.745   0.095
8671    3867.64 2331.48 22.773  0.067   0.714   0.108
11274   1488.11 2804.61 22.773  0.083   0.821   0.119
14536   2012.67 3248.27 22.773  0.105   0.719   0.184
15059   1371.83 3322.04 22.773  0.051   0.717   0.097
18330   1053.27 3917.19 22.773  0.047   0.745   0.075
2540    1620.24 660.42  22.774  0.062   0.753   0.12
2965    2088.66 781.29  22.774  0.144   0.643   0.182
15323   882.84  3359.09 22.774  0.052   0.773   0.083
3282    1639.04 871.94  22.775  0.053   0.715   0.089
3572    886.68  959.12  22.775  0.112   0.825   0.183
4042    3861.31 1088.29 22.775  0.068   0.732   0.102
4875    3720.48 1317.77 22.775  0.057   0.664   0.096
12008   1361.52 2907.06 22.775  0.046   0.778   0.1
5282    2345.94 1420.49 22.776  0.067   0.764   0.105
5510    2585.07 1489.04 22.776  0.077   0.753   0.124
13007   3550.19 3043.97 22.776  0.067   0.827   0.104
3000    3203.8  793.13  22.777  0.049   0.726   0.08
7352    140.39  1988.29 22.777  0.044   0.711   0.092
11467   1178.2  2832.14 22.777  0.06    0.805   0.09
15843   1760.76 3438.51 22.777  0.078   0.723   0.113
16262   1049.15 3503.22 22.777  0.062   0.723   0.108
2306    1000.11 594.63  22.778  0.07    0.75    0.104
4263    3181.72 1155.36 22.778  0.046   0.701   0.081
7111    331.13  1923.19 22.778  0.106   0.711   0.159
8947    4050.99 2389.74 22.778  0.056   0.666   0.09
10019   3769.1  2602.35 22.778  0.05    0.698   0.082
12241   1653.82 2939.82 22.778  0.077   0.742   0.204
9455    2165.52 2498.58 22.779  0.069   0.939   0.218
11104   851.19  2779.55 22.779  0.058   0.661   0.097
11925   2249.46 2896.78 22.779  0.075   0.737   0.12
12413   272.65  2964.66 22.779  0.05    0.711   0.084
12688   2267.2  3002.7  22.779  0.061   0.719   0.094
18307   2982.66 3913.82 22.779  0.067   0.726   0.093
2674    2311.56 701.81  22.78   0.059   0.673   0.094
5151    1104.54 1388.18 22.78   0.084   0.842   0.189
6558    1478.45 1777.7  22.78   0.063   0.673   0.093
10018   3768.94 2602.04 22.78   0.086   0.7 0.118
10964   3597.58 2758.87 22.78   0.062   0.74    0.098
14389   2033.53 3229.77 22.78   0.066   0.746   0.114
16624   1868.86 3567.47 22.78   0.058   0.897   0.086
274 2573    12.5    22.781  0.047   0.723   0.085
7586    2122.73 2060.13 22.781  0.08    0.7 0.128
7783    2738.83 2111.7  22.781  0.057   0.833   0.103
7878    2312.53 2138.51 22.781  0.054   0.734   0.087
8015    2530.39 2171.97 22.781  0.085   0.8 0.185
8651    1558.99 2327.02 22.781  0.067   0.787   0.126
18907   2155.55 4096.34 22.781  0.084   0.803   0.178
2403    926.49  620.19  22.782  0.08    0.801   0.153
6301    3017.11 1705.74 22.782  0.047   0.761   0.073
9105    2788.33 2424.77 22.782  0.064   0.694   0.105
9451    3737.43 2497.97 22.782  0.065   0.788   0.089
13036   3280.69 3047.11 22.782  0.056   0.752   0.095
926 1376.42 205.03  22.783  0.05    0.802   0.077
2137    2704.49 544.73  22.783  0.052   0.752   0.084
13586   2092.57 3119.07 22.783  0.077   0.767   0.172
18429   1652.56 3941.99 22.783  0.046   0.732   0.083
11642   1650.22 2858.12 22.784  0.062   0.636   0.095
11865   1760.15 2888.05 22.784  0.067   0.821   0.102
15813   481.32  3433.63 22.784  0.056   0.805   0.094
16219   2635.45 3497.52 22.784  0.063   0.723   0.117
590 959.81  111.37  22.785  0.052   0.74    0.084
3795    1155.09 1017.88 22.785  0.06    0.747   0.107
4707    2646.91 1272.34 22.785  0.102   0.567   0.169
5719    496.56  1549    22.785  0.066   0.859   0.101
9595    1962.3  2526.56 22.785  0.055   0.751   0.091
17273   3928.64 3694.14 22.785  0.05    0.698   0.079
153 1363.08 -34.3   22.786  0.056   0.722   0.099
5120    1154.43 1379.6  22.786  0.065   0.774   0.111
6773    3853.95 1836.28 22.786  0.055   0.739   0.092
13713   4092.52 3135.84 22.786  0.071   0.789   0.135
13999   224.51  3173.41 22.786  0.049   0.719   0.087
4736    2139.38 1280.72 22.787  0.051   0.668   0.087
11340   2356.27 2813.57 22.787  0.064   0.687   0.104
12664   2486.77 2999.73 22.787  0.053   0.677   0.095
14998   378 3313.3  22.787  0.048   0.77    0.082
5036    61.42   1359.61 22.788  0.052   0.725   0.087
7958    1230.98 2159.85 22.788  0.061   0.76    0.101
10855   3565.84 2741.64 22.788  0.061   0.693   0.134
14341   2522.76 3222.99 22.788  0.05    0.683   0.083
17698   1977    3779.59 22.788  0.049   0.768   0.096
13392   167.49  3094.11 22.789  0.058   0.72    0.092
17548   2058.27 3748.33 22.789  0.049   0.819   0.099
13764   3974.15 3143.88 22.79   0.057   0.743   0.098
9969    1124.84 2593.73 22.791  0.07    0.689   0.156
10604   2612.41 2703.44 22.791  0.044   0.783   0.076
10631   2153.91 2706.7  22.792  0.063   0.74    0.129
18044   785.46  3855.62 22.792  0.063   0.712   0.105
389 3471.9  51.9    22.793  0.092   0.657   0.149
951 3359.35 211.7   22.793  0.045   0.746   0.079
15725   138.15  3419.41 22.793  0.056   0.677   0.13
3851    1388.49 1034.32 22.794  0.081   0.765   0.13
9813    3808.41 2568.21 22.795  0.045   0.696   0.073
14553   2305.43 3250.81 22.795  0.061   0.725   0.1
16471   595.07  3542.44 22.795  0.041   0.706   0.076
16959   404.32  3628.58 22.795  0.06    0.812   0.09
1041    3243    235.09  22.796  0.077   0.759   0.169
1216    2595.62 285.29  22.796  0.059   0.738   0.09
8178    2714.59 2213.86 22.796  0.082   0.769   0.121
3295    2380.78 877.75  22.797  0.047   0.744   0.083
3884    2509.62 1044.46 22.797  0.051   0.731   0.085
13432   2698.98 3099.28 22.797  0.045   0.744   0.075
2688    2167.25 706.47  22.798  0.044   0.694   0.08
5551    2528.47 1501.56 22.798  0.056   0.695   0.087
8816    1185.06 2363.06 22.798  0.045   0.71    0.079
18533   3593.96 3971.87 22.798  0.049   0.706   0.086
749 542.11  157.15  22.799  0.054   0.776   0.089
1717    4016.11 430.45  22.799  0.058   0.795   0.104
5170    2334.32 1391.38 22.799  0.048   0.818   0.085
5221    955.07  1404.87 22.799  0.066   0.774   0.097
8550    3445.7  2305.5  22.799  0.054   0.742   0.086
11103   1379.74 2779.51 22.799  0.057   0.834   0.09
1510    2562.98 371.42  22.8    0.058   0.794   0.129
18009   979.6   3847.42 22.8    0.048   0.681   0.082
5394    2267.45 1452.94 22.801  0.047   0.706   0.079
11802   2365.22 2880.19 22.801  0.09    0.692   0.145
17073   2956.15 3653.7  22.801  0.073   0.853   0.105
1635    4055.06 406.41  22.802  0.053   0.779   0.094
9725    2903.3  2553.77 22.802  0.063   0.793   0.098
14164   2566.87 3198.71 22.802  0.095   0.801   0.151
612 422.11  117.26  22.803  0.048   0.754   0.084
4165    3377.3  1124.15 22.803  0.063   0.806   0.096
4668    395.68  1261.61 22.803  0.078   0.782   0.152
9028    3412.56 2408.11 22.803  0.062   0.879   0.099
15880   2505.02 3444    22.803  0.045   0.718   0.076
8   385.39  -170.12 22.804  0.113   0.781   0.158
4776    3425.37 1291.42 22.804  0.06    0.715   0.095
12917   488.61  3032.49 22.804  0.081   0.782   0.111
13978   670.1   3170.97 22.804  0.057   0.817   0.094
16201   795.87  3495.24 22.804  0.054   0.744   0.092
16542   3486.89 3553.98 22.804  0.057   0.925   0.101
1084    2303.55 245.38  22.805  0.053   0.673   0.081
2594    1720.19 678.58  22.805  0.053   0.668   0.113
7659    3238.6  2075.81 22.805  0.101   0.795   0.231
12320   782.77  2950.01 22.805  0.046   0.676   0.084
5260    2285.98 1415.06 22.806  0.055   0.659   0.091
7888    2335.53 2140.79 22.806  0.06    0.761   0.116
3803    611.82  1020.21 22.807  0.058   0.874   0.093
6027    2095.39 1631.44 22.807  0.072   0.607   0.106
9347    1121.9  2475.37 22.807  0.063   0.7 0.092
11291   1980.32 2806.73 22.807  0.061   0.692   0.124
18166   2486.4  3885    22.807  0.046   0.952   0.077
18317   632.71  3914.84 22.807  0.071   0.744   0.123
1129    3357.84 260.55  22.808  0.069   0.73    0.113
8088    2189.54 2191.57 22.808  0.052   0.834   0.088
14768   3822.14 3282.56 22.808  0.061   0.802   0.099
6226    287.17  1684.47 22.809  0.063   0.738   0.106
7278    3178.08 1969.56 22.809  0.062   0.699   0.099
7780    1796.43 2109.13 22.809  0.061   0.654   0.099
8420    727.48  2270.92 22.81   0.063   0.74    0.094
8887    1961.44 2378.53 22.81   0.05    0.703   0.09
9245    1713.95 2452.93 22.81   0.067   0.734   0.112
10339   905.62  2658.18 22.81   0.059   0.665   0.098
14606   340.8   3258.76 22.81   0.041   0.731   0.08
3336    3048.57 891.38  22.811  0.068   0.712   0.102
3761    1347.86 1010.47 22.811  0.057   0.798   0.093
13842   753.98  3152.4  22.811  0.048   0.716   0.087
567 3077.56 104.25  22.812  0.061   0.745   0.091
3184    3449.54 843.78  22.812  0.062   0.694   0.111
4885    2123.56 1320.91 22.812  0.043   0.683   0.078
6109    3093.46 1653.95 22.812  0.046   0.802   0.074
7374    2403.56 1994.58 22.812  0.063   0.732   0.101
8231    2843.3  2226.8  22.812  0.057   0.782   0.093
10974   2767.58 2760.55 22.812  0.061   0.73    0.098
10519   1739.76 2690.47 22.813  0.056   0.713   0.096
1589    2422.06 390.95  22.814  0.049   0.768   0.089
4370    872.2   1183.4  22.814  0.048   0.727   0.087
8747    1957.07 2348.59 22.814  0.08    0.696   0.128
10076   2740.07 2612.96 22.814  0.051   0.702   0.094
1001    2216.03 223.28  22.815  0.079   0.73    0.11
2103    1550.74 535.32  22.815  0.057   0.833   0.09
5532    3507.76 1493.75 22.815  0.054   0.691   0.091
6328    4036.27 1717.69 22.815  0.056   0.802   0.088
11796   2009.66 2879.45 22.815  0.06    0.691   0.112
12397   434.42  2962.53 22.815  0.059   0.699   0.092
2489    2525.37 643.66  22.816  0.055   0.677   0.089
13606   2196.6  3122.94 22.816  0.052   0.688   0.086
15286   1775.34 3354.16 22.816  0.059   0.834   0.122
16042   844.53  3469.65 22.816  0.067   0.587   0.101
3947    954 1060.59 22.817  0.052   0.669   0.092
18381   1950.78 3930.79 22.817  0.055   0.737   0.085
683 1228.16 137.31  22.818  0.066   0.803   0.112
6632    2599.74 1798.23 22.818  0.067   0.673   0.117
9436    2299.22 2496.29 22.818  0.078   0.745   0.164
11687   3677.41 2863.54 22.818  0.063   0.725   0.096
14863   2844.81 3295.07 22.818  0.048   0.787   0.075
15781   3139.36 3429.11 22.818  0.063   0.736   0.096
63  1061.02 -91.13  22.819  0.082   0.709   0.136
5428    3441.32 1463.63 22.819  0.055   0.698   0.1
16932   2307.35 3623.01 22.819  0.051   0.778   0.078
8918    2743.21 2383.93 22.82   0.121   0.81    0.185
17702   2205.26 3780.15 22.82   0.045   0.709   0.082
2377    861.6   614.2   22.821  0.059   0.702   0.088
7288    2787.08 1972.37 22.821  0.06    0.76    0.103
13670   1541.43 3130.16 22.821  0.057   0.724   0.093
1771    395.04  447.25  22.822  0.053   0.756   0.086
15257   1077.02 3350.06 22.822  0.093   0.782   0.145
3862    2458.06 1038.01 22.823  0.064   0.848   0.096
6135    3648.89 1658.74 22.823  0.056   0.835   0.089
7492    2769.01 2031.17 22.823  0.047   0.743   0.099
11655   620.67  2859.76 22.823  0.059   0.682   0.09
14462   2582.93 3239.03 22.823  0.048   0.698   0.09
939 1198.34 209.76  22.824  0.053   0.816   0.095
5992    4102.46 1621.61 22.824  0.046   0.808   0.075
7324    3788.3  1980.95 22.824  0.069   0.719   0.099
7982    314.74  2166.25 22.824  0.048   0.688   0.091
10281   2824.09 2647.03 22.824  0.056   0.705   0.119
12754   3303.37 3011.88 22.824  0.084   0.751   0.123
9020    2567.43 2406.45 22.825  0.089   0.88    0.213
10039   1443.77 2606.56 22.825  0.085   0.79    0.129
14176   2861.29 3200.11 22.825  0.062   0.811   0.22
15903   1709.37 3447.34 22.825  0.081   0.738   0.115
5901    635.39  1592.96 22.826  0.064   0.739   0.191
11754   2049.9  2873.13 22.826  0.058   0.843   0.106
12209   1753.23 2935.26 22.826  0.062   0.72    0.099
17968   1119.97 3837.97 22.826  0.04    0.76    0.082
160 1019.83 -30.66  22.827  0.047   0.815   0.079
415 2307.54 58.12   22.827  0.057   0.724   0.096
419 2792.29 60.76   22.827  0.066   0.727   0.113
7251    3958.9  1961.05 22.827  0.06    0.749   0.118
8932    867.27  2386.9  22.827  0.063   0.721   0.115
9086    1881.11 2420.39 22.827  0.068   0.718   0.106
12978   2245.14 3040.82 22.827  0.064   0.703   0.127
17267   2355.19 3691.81 22.827  0.067   0.76    0.112
7273    55.07   1967.51 22.828  0.071   0.721   0.12
7929    1470.38 2151.93 22.828  0.065   0.693   0.104
9618    2939.61 2532.35 22.828  0.056   0.729   0.085
11343   2424.11 2813.61 22.828  0.054   0.736   0.119
13574   563.84  3117.6  22.828  0.057   0.759   0.091
16292   560.49  3510.09 22.828  0.055   0.813   0.091
17895   2108    3821.76 22.828  0.077   0.796   0.144
7120    3070.1  1926.63 22.829  0.06    0.704   0.105
2212    217.88  564.54  22.83   0.071   0.919   0.1
