#ID x   y   T1  e_T1    CT1 e_CT1
143733  7793.054    816.787 17.206  0.009   1.261   0.011
126066  6940.244    621.634 17.207  0.004   -0.174  0.183
247356  6246.169    3129    17.211  0.009   -0.438  0.009
97903   5568.321    1831.89 17.212  0.011   -0.233  0.012
127535  7005.6  1929.705    17.213  0.04    1.97    0.052
137525  7479.403    1777.172    17.213  0.004   1.919   0.006
266497  7335.197    2094.253    17.214  0.002   1.876   0.004
137091  7458.233    1595.519    17.217  0.004   2.231   0.006
116958  6525.889    695.983 17.218  0.004   2.088   0.008
267841  7411.278    2117.916    17.219  0.003   2.177   0.005
132801  7242.98 1667.335    17.22   0.002   0.977   0.004
105918  5965.025    668.963 17.225  0.008   2.306   0.009
134354  7319.411    1897.766    17.226  0.003   -0.42   0.004
248088  6294.974    2908.356    17.229  0.011   2.243   0.022
128242  7038.578    1689.723    17.231  0.002   2.169   0.005
120571  6701.52 1147.329    17.232  0.004   2.624   0.008
108014  6076.437    1306.173    17.235  0.009   2.017   0.01
252385  6543.6  2225.195    17.237  0.004   2.294   0.009
126296  6950.108    1555.152    17.237  0.003   2.325   0.007
237194  5615.473    2944.599    17.238  0.005   1.959   0.006
108411  6096.276    1660.41 17.238  0.011   1.79    0.029
124394  6867.815    2008.57 17.239  0.017   1.901   0.019
271485  7624.922    2286.688    17.24   0.002   2.154   0.004
125039  6893.3  1857.785    17.241  0.136   1.897   0.145
103930  5866.625    1855.534    17.245  0.009   3.035   0.011
101810  5759.931    831.118 17.246  0.008   2.289   0.01
110398  6190.976    1404.149    17.247  0.009   1.956   0.01
144924  7854.168    1735.128    17.247  0.004   1.842   0.006
123187  6816.473    994.109 17.252  0.003   1.913   0.008
142949  7751.361    1522.866    17.252  0.004   1.155   0.006
257498  6840.224    2435.906    17.257  0.004   1.481   0.005
263836  7186.481    2748.828    17.258  0.003   2.627   0.006
146173  7916.225    1668.004    17.258  0.005   2.186   0.007
124762  6882.142    2054.373    17.263  0.004   2.116   0.016
131457  7177.28 1186.294    17.263  0.004   0.835   0.005
149764  8109.937    821.246 17.264  0.011   1.327   0.013
236580  5579.961    2432.382    17.268  0.009   0.393   0.01
99062   5625.741    1503.928    17.269  0.032   2.006   0.035
133876  7295.199    1692.882    17.271  0.002   -0.397  0.003
267331  7383.134    2122.909    17.272  0.003   1.502   0.004
131156  7163.48 2066.078    17.276  0.003   1.809   0.006
126840  6975.767    929.678 17.28   0.004   2.297   0.006
126552  6962.856    1645.578    17.282  0.003   1.997   0.008
126872  6977.765    1188.968    17.282  0.003   1.405   0.005
266532  7337.533    2700.564    17.282  0.003   1.439   0.006
110651  6202.71 1714.162    17.283  0.01    1.657   0.011
253548  6609.683    2934.46 17.284  0.005   2.31    0.007
256423  6778.236    3158.238    17.286  0.003   2.281   0.005
99999   5670.731    1255.878    17.288  0.008   2.191   0.009
100970  5718.015    1701.896    17.288  0.009   2.302   0.01
101786  5758.933    871.425 17.288  0.008   1.946   0.009
128729  7058.74 2073.665    17.29   0.011   2.187   0.036
104903  5913.845    1087.216    17.293  0.007   2.101   0.009
132417  7224.667    768.409 17.293  0.005   2.21    0.01
109982  6171.184    824.541 17.296  0.007   2.112   0.008
117965  6575.153    1791.588    17.296  0.007   2.334   0.009
127610  7009.499    1910.652    17.298  0.015   2.358   0.036
259426  6943.654    3028.774    17.3    0.005   -0.487  0.007
110125  6178.071    1697.917    17.302  0.008   2.297   0.021
127628  7010.239    1957.093    17.303  0.048   0.994   0.049
105035  5920.668    1836.221    17.305  0.011   2.651   0.013
118165  6584.915    573.583 17.305  0.004   0.329   0.006
126577  6964.333    777.884 17.306  0.004   -0.086  0.005
266857  7355.75 2792.377    17.308  0.004   2.298   0.007
249978  6404.372    3034.181    17.31   0.006   -0.51   0.028
134283  7315.744    2073.884    17.316  0.002   1.829   0.045
143258  7767.766    835.9   17.316  0.01    2.026   0.012
143704  7791.855    1250.21 17.316  0.007   1.495   0.008
103668  5853.454    1247.254    17.319  0.008   3.351   0.011
126653  6967.39 1986.004    17.319  0.034   1.509   0.038
280969  8176.302    2170.042    17.319  0.004   2.307   0.006
135628  7381.937    748.717 17.323  0.006   -0.021  0.007
150458  8146.807    678.32  17.325  0.011   -0.357  0.012
241456  5860.321    2266.683    17.326  0.01    -0.338  0.011
250757  6451.709    2392.885    17.326  0.004   2.174   0.006
138878  7546.152    1507.283    17.326  0.005   1.804   0.013
142153  7710.395    510.785 17.327  0.011   2.169   0.013
279739  8105.235    2161.597    17.329  0.005   1.974   0.009
269727  7521.679    2516.41 17.33   0.004   -0.089  0.005
146269  7921.583    1304.869    17.333  0.006   2.071   0.011
258614  6899.915    2763.308    17.337  0.003   1.893   0.004
244902  6098.06 2708.352    17.338  0.008   2.166   0.009
126455  6958.316    1213.198    17.338  0.003   1.045   0.004
106634  6001.922    1505.614    17.339  0.011   1.005   0.019
262447  7110.49 2993.226    17.339  0.003   1.313   0.004
256065  6756.657    2873.756    17.341  0.004   1.276   0.005
126736  6971.538    1834.736    17.342  0.012   1.719   0.038
134055  7304.531    962.294 17.342  0.006   2.275   0.049
108097  6080.782    1229.561    17.343  0.008   2.116   0.021
115283  6445.264    1918.665    17.343  0.009   1.467   0.01
125485  6912.343    1569.545    17.344  0.004   2.197   0.007
259856  6968.516    2118.768    17.348  0.004   2.231   0.007
117349  6544.888    1120.924    17.351  0.004   -0.24   0.005
125691  6922.372    1424.703    17.351  0.004   2.304   0.007
262836  7131.711    2535.169    17.353  0.003   2.168   0.006
146765  7947.53 822.91  17.354  0.011   2.153   0.063
127730  7014.525    2046.414    17.356  0.007   1.762   0.015
117072  6531.767    1929.068    17.357  0.011   1.023   0.011
148672  8047.524    652.999 17.357  0.011   2.064   0.012
264459  7220.713    2145.277    17.364  0.003   2.027   0.004
136365  7419.287    973.586 17.365  0.008   3.203   0.012
269586  7513.595    2743.28 17.365  0.002   2.004   0.003
103104  5825.268    665.831 17.366  0.007   2.043   0.009
122633  6791.821    1768.448    17.368  0.003   1.7 0.005
98951   5620.838    1278.126    17.369  0.008   2.195   0.009
131852  7197.367    2010.323    17.369  0.003   1.339   0.004
132092  7208.639    1885.096    17.369  0.003   2.302   0.012
126281  6949.617    2047.291    17.37   0.021   2.074   0.091
130260  7125.94 1795.812    17.37   0.002   2.159   0.007
142235  7714.555    1119.523    17.372  0.013   2.012   0.023
251566  6496.96 2903.64 17.374  0.004   2.064   0.006
125640  6919.403    1993.265    17.379  0.051   1.954   0.057
246481  6194.796    2403.378    17.382  0.011   1.801   0.012
274610  7806.714    2635.486    17.383  0.003   -0.386  0.004
149284  8079.612    1023.992    17.386  0.009   2.11    0.01
274571  7804.762    2429.506    17.387  0.003   1.659   0.004
242633  5934.043    2909.969    17.388  0.007   1.162   0.009
121683  6750.23 2063.292    17.388  0.008   1.894   0.017
131427  7175.908    588.42  17.388  0.005   2.104   0.012
276475  7912.747    3000.092    17.39   0.002   1.897   0.005
100913  5715.605    1116.344    17.393  0.007   -0.491  0.008
241630  5870.562    2261.395    17.394  0.009   2.277   0.01
246527  6198.171    2471.692    17.394  0.009   2.178   0.011
130469  7135.159    1761.312    17.395  0.002   2.287   0.042
126961  6981.497    1988.003    17.397  0.037   1.861   0.041
260828  7021.763    2172.158    17.397  0.004   1.957   0.012
136570  7430.259    618 17.397  0.006   -0.25   0.007
258643  6901.599    2123.896    17.405  0.008   1.988   0.009
121297  6733.696    1321.866    17.411  0.004   1.365   0.006
133945  7299.211    716.302 17.411  0.004   -0.351  0.006
102119  5775.073    1426.312    17.413  0.009   2.232   0.011
105992  5968.866    1639.685    17.415  0.009   2.341   0.01
123819  6842.491    2028.814    17.415  0.005   2.1 0.019
276774  7930.781    2198.677    17.418  0.002   1.098   0.004
99337   5638.226    1367.55 17.419  0.006   2.098   0.008
100378  5690.348    675.039 17.419  0.007   2.113   0.008
255198  6707.992    2143.014    17.421  0.004   0.932   0.005
128473  7048.358    1991.655    17.421  0.01    -0.374  0.028
150664  8157.484    1180.593    17.424  0.007   1.285   0.009
111056  6222.542    1759.825    17.426  0.012   -0.436  0.013
237280  5620.212    2727.172    17.43   0.007   0.049   0.008
239343  5736.789    2580.765    17.43   0.009   1.911   0.01
148717  8049.383    1918.894    17.43   0.005   1.198   0.006
136531  7428.449    791.816 17.433  0.007   1.246   0.008
139257  7564.801    1861.879    17.434  0.003   2.672   0.005
100484  5695.446    891.9   17.438  0.006   2.246   0.008
127202  6991.531    1729.938    17.443  0.005   0.054   0.005
103697  5854.994    1334.748    17.444  0.008   1.978   0.01
257193  6819.633    2893.597    17.444  0.003   1.873   0.004
139778  7590.951    755.361 17.445  0.008   2.215   0.009
242453  5922.601    2087.034    17.448  0.01    1.643   0.012
124393  6867.751    1731.07 17.449  0.004   1.477   0.005
125765  6925.655    1845.656    17.449  0.012   1.555   0.025
261203  7041.816    2650.967    17.449  0.003   2.125   0.005
267665  7400.638    3126.211    17.449  0.002   1.36    0.004
125855  6930.182    1990.631    17.45   0.027   1.262   0.035
277067  7950.301    2167.49 17.451  0.003   -0.32   0.004
121399  6738.165    1222.734    17.453  0.008   1.888   0.009
150056  8124.687    1681.781    17.453  0.005   2.136   0.007
272059  7660.067    2286.567    17.455  0.003   1.244   0.004
126667  6968.434    1877.133    17.456  0.036   1.131   0.057
116233  6490.49 1601.664    17.458  0.004   2.04    0.014
126287  6949.881    1962.268    17.46   0.081   1.028   0.087
269505  7508.207    2411.418    17.462  0.002   2.065   0.004
270535  7568.146    2232.908    17.462  0.003   2.295   0.009
245428  6131.956    2596.226    17.463  0.009   1.725   0.011
113668  6365.393    875.263 17.463  0.003   2.291   0.014
131843  7196.765    1612.565    17.463  0.003   2.3 0.006
143479  7778.665    937.896 17.463  0.005   -0.227  0.009
259142  6928.769    2250.812    17.466  0.003   2.187   0.005
125133  6897.061    1987.987    17.467  0.007   1.825   0.027
125671  6921.012    2042.623    17.469  0.017   2.01    0.025
252567  6555.583    2470.395    17.47   0.009   2.235   0.011
146711  7944.369    1153.214    17.471  0.006   1.276   0.008
107380  6046.957    506.305 17.472  0.007   2.165   0.009
125271  6903.148    1969.836    17.473  0.051   1.329   0.063
110669  6203.503    1219.147    17.474  0.009   -0.627  0.01
126480  6959.52 1830.62 17.475  0.005   2.081   0.024
132477  7227.5  1403.204    17.475  0.003   2.255   0.005
269645  7516.811    2669.372    17.476  0.003   -0.305  0.004
121119  6725.9  925.261 17.478  0.003   2.005   0.009
150715  8160.411    1020.146    17.478  0.009   -0.369  0.013
131870  7197.856    843.201 17.481  0.004   1.595   0.035
138383  7521.817    1128.796    17.481  0.004   -0.446  0.008
126608  6965.588    1904.236    17.483  0.043   1.206   0.063
131847  7196.982    1541.6  17.484  0.003   2.071   0.008
151553  8199.735    567.531 17.485  0.015   1.916   0.017
125879  6930.975    1638.744    17.486  0.003   1.895   0.006
104145  5877.059    927.574 17.488  0.007   2.172   0.01
148861  8056.499    516.362 17.488  0.011   2   0.013
130999  7156.714    1914.286    17.489  0.003   1.341   0.005
270506  7566.31 2364.417    17.497  0.003   1.987   0.009
131434  7176.079    1622.928    17.498  0.003   2.156   0.006
121544  6744.271    1960.14 17.501  0.008   1.718   0.009
125008  6892.051    1924.059    17.501  0.049   1.829   0.075
139588  7581.218    1857.931    17.501  0.004   1.601   0.005
118394  6596.131    2011.461    17.505  0.007   1.738   0.008
100172  5679.285    1002.39 17.506  0.007   2.289   0.009
124980  6890.953    1888.702    17.506  0.013   1.722   0.035
126177  6945.44 1979.585    17.506  0.03    1.226   0.075
143613  7786.387    765.469 17.506  0.007   -0.283  0.01
266849  7355.492    3073.135    17.511  0.003   2.078   0.005
114362  6400.023    1750.199    17.514  0.004   1.575   0.007
259470  6945.708    3094.049    17.517  0.002   2.998   0.006
150663  8157.399    1238.22 17.517  0.007   0.892   0.009
251748  6507.875    2425.987    17.518  0.008   1.787   0.013
146213  7918.556    2028.678    17.521  0.003   2.062   0.005
260680  7011.565    2109.038    17.523  0.003   2.105   0.006
131800  7194.162    1652.394    17.524  0.003   1.953   0.008
264254  7209.003    2462.314    17.525  0.005   2.344   0.018
119889  6670.818    1846.976    17.527  0.005   -0.21   0.005
122734  6796.384    1816.435    17.528  0.003   1.786   0.005
121822  6755.844    1473.814    17.53   0.003   1.836   0.005
126554  6963.187    1876.172    17.53   0.026   0.934   0.051
261316  7048.151    2495.714    17.53   0.003   2.224   0.007
150440  8145.895    1560.257    17.53   0.005   -0.38   0.006
124204  6858.747    1679.22 17.531  0.003   2.107   0.024
113818  6372.974    590.677 17.532  0.003   1.152   0.009
131184  7165.003    1241.045    17.532  0.002   -0.258  0.003
124289  6863.466    1898.92 17.534  0.01    2.001   0.017
124521  6872.424    1894.343    17.534  0.027   1.665   0.029
268496  7449.607    2494.529    17.536  0.004   2.123   0.006
102852  5812.263    647.08  17.537  0.007   -0.448  0.008
122612  6791.122    1885.072    17.537  0.005   1.033   0.009
243975  6041.805    3020.715    17.539  0.009   1.537   0.01
245676  6148.977    2214.778    17.544  0.01    2.104   0.011
262083  7089.774    2516.197    17.544  0.003   2.265   0.047
281229  8191.047    2407.286    17.544  0.006   1.654   0.007
114399  6401.999    523.14  17.545  0.004   1.066   0.005
99231   5633.086    1979.923    17.548  0.041   1.985   0.043
128632  7054.722    1893.848    17.548  0.012   1.814   0.024
237661  5642.43 2459.236    17.55   0.007   0.779   0.009
102682  5803.746    1090.615    17.55   0.008   -0.398  0.009
122501  6786.458    1985.53 17.551  0.005   2.144   0.009
127412  7000.405    1962.233    17.552  0.035   1.06    0.047
107023  6029.405    557.288 17.553  0.006   2.054   0.007
141570  7681.784    1475.487    17.554  0.003   -0.28   0.004
99027   5624.333    1507.921    17.555  0.015   1.22    0.018
257500  6840.27 2356.219    17.555  0.003   1.363   0.005
275002  7827.934    2478.49 17.555  0.004   1.923   0.006
127395  6999.639    1987.625    17.556  0.089   1.737   0.091
248072  6294.271    2824.755    17.557  0.004   2.046   0.008
115178  6439.493    699.601 17.557  0.003   1.267   0.009
142034  7704.747    2044.888    17.557  0.002   1.932   0.007
132499  7228.568    1101.286    17.559  0.004   -0.197  0.005
121546  6744.317    1260.727    17.561  0.003   1.377   0.004
135387  7369.212    1001.398    17.561  0.005   1.846   0.007
268092  7425.914    2161.91 17.563  0.004   1.31    0.018
101265  5733.58 2032.405    17.566  0.009   1.075   0.011
123192  6816.612    1158.069    17.569  0.003   1.825   0.009
268055  7423.503    2190.792    17.569  0.002   2.09    0.004
267207  7376.19 2687.823    17.57   0.005   -0.456  0.006
254537  6671.756    3172.768    17.573  0.004   1.959   0.005
131999  7204.509    1960.784    17.574  0.004   1.613   0.006
101340  5736.936    875.678 17.575  0.007   2.124   0.022
129761  7104.863    1623.861    17.576  0.004   2   0.008
133783  7290.298    843.492 17.576  0.006   1.772   0.007
127671  7012.004    1964.758    17.577  0.028   1.832   0.037
135367  7368.642    1224.026    17.578  0.006   2.177   0.013
114995  6429.902    1051.469    17.58   0.003   2.191   0.005
118734  6612.104    631.619 17.58   0.009   -0.343  0.011
119979  6674.321    1814.637    17.58   0.003   2.108   0.009
137598  7482.726    2048.203    17.58   0.004   -0.259  0.005
107556  6055.138    1468.753    17.582  0.009   0.646   0.011
127554  7006.458    1876.903    17.582  0.012   1.536   0.02
146282  7922.394    1267.452    17.584  0.022   2.847   0.06
