#ID	x	y	T1	e_T1	CT1	e_CT1
268036	7422.247	2721.099	22.279	0.043	0.779	0.065
268039	7422.318	2829.02	22.934	0.091	0.732	0.129
136427	7422.384	1808.342	21.631	0.029	0.593	0.037
268040	7422.431	2620.967	22.105	0.039	0.519	0.095
136428	7422.461	703.812	21.153	0.023	0.582	0.029
268041	7422.484	2295.389	20.63	0.013	0.569	0.016
136430	7422.486	1065.963	18.817	0.01	-0.246	0.011
136431	7422.624	1165.455	22.443	0.046	1.068	0.085
136432	7422.632	1919.52	21.49	0.031	0.231	0.04
136433	7422.652	1458.841	16.132	0.016	-0.476	0.018
136434	7422.668	1844.242	22.765	0.068	0.812	0.093
136437	7422.812	766.787	20.588	0.009	-0.036	0.013
268045	7422.843	2485.986	22.59	0.05	0.856	0.077
268046	7422.881	3157.457	20.725	0.015	0.236	0.019
136439	7422.912	1051.11	22.856	0.064	0.56	0.096
136440	7423.019	2051.063	22.547	0.049	1.427	0.184
136441	7423.056	711.79	18.891	0.007	1.334	0.009
268047	7423.082	2674.77	21.245	0.015	0.682	0.023
136442	7423.117	958.019	21.362	0.019	0.028	0.023
136443	7423.127	1592.65	22.88	0.058	0.851	0.101
136445	7423.204	1868.095	21.645	0.022	0.54	0.03
268049	7423.21	2624.52	22.105	0.041	0.662	0.103
136446	7423.238	756.521	18.217	0.007	1.447	0.01
268050	7423.252	2887.545	20.618	0.012	0.063	0.02
136447	7423.256	931.192	21.266	0.069	0.224	0.071
268051	7423.273	2341.43	21.438	0.016	0.789	0.026
136449	7423.294	1502.683	22.142	0.029	0.575	0.048
268052	7423.32	2349.116	19.763	0.025	-0.218	0.025
136450	7423.335	576.19	22.417	0.067	0.487	0.089
268053	7423.358	2681.383	22.273	0.032	0.362	0.046
136451	7423.393	556.062	20.874	0.013	0.281	0.048
268054	7423.446	2875.128	19.754	0.005	-0.071	0.008
136453	7423.498	1538.323	18.439	0.004	1.467	0.006
268055	7423.503	2190.792	17.569	0.002	2.09	0.004
268056	7423.528	2134.007	21.639	0.031	0.332	0.09
136454	7423.554	2021.769	22.652	0.054	0.768	0.082
136455	7423.587	867.196	22.328	0.039	0.584	0.057
136457	7423.653	1129.78	21.192	0.017	0.085	0.02
136458	7423.688	1156.247	22.855	0.061	1.258	0.143
268057	7423.737	2353.328	21.442	0.031	1.142	0.082
136459	7423.754	1102.472	21.023	0.014	0.589	0.026
136460	7423.767	1570.186	21.025	0.015	0.019	0.022
136461	7423.846	1424.663	21.832	0.031	0.648	0.055
136462	7423.847	795.806	21.186	0.047	0.21	0.052
136463	7423.935	1615.767	20.912	0.014	1.445	0.029
136464	7423.949	1029.883	20.137	0.01	1.609	0.018
136465	7423.997	600.494	22.081	0.051	1.008	0.097
136466	7424.006	1740.807	21.579	0.021	0.65	0.038
136467	7424.032	1692.321	21.982	0.037	0.34	0.048
136468	7424.035	624.662	22.766	0.083	0.956	0.135
268059	7424.059	2665.629	19.025	0.01	1.47	0.012
136469	7424.086	1138.099	22.158	0.038	0.685	0.052
268061	7424.225	2333.466	19.012	0.005	1.447	0.008
268062	7424.248	2240.658	20.075	0.012	0.261	0.023
136470	7424.343	1600.459	21.406	0.073	0.332	0.075
136471	7424.352	1004.689	21.462	0.035	0.602	0.05
136472	7424.353	1675.93	18.937	0.004	-0.34	0.005
136473	7424.402	746.946	18.941	0.006	-0.322	0.008
136474	7424.524	808.157	20.903	0.019	0.075	0.024
136477	7424.646	897.87	22.838	0.065	1.012	0.111
268068	7424.647	2325.516	21.449	0.042	0.204	0.047
268069	7424.651	2805.05	19.04	0.022	1.421	0.023
268070	7424.71	2616.863	23.225	0.077	0.652	0.292
136478	7424.755	726.366	22.082	0.038	0.495	0.052
268073	7424.904	2079.962	18.689	0.005	4.039	0.051
136479	7424.94	2039.863	21.551	0.041	0.471	0.049
268076	7425.033	2472.482	23.201	0.084	0.386	0.134
268077	7425.081	2913.537	22.555	0.135	0.091	0.144
136480	7425.111	848.912	21.793	0.022	0.997	0.04
136481	7425.157	1727.647	23.099	0.076	0.936	0.147
136482	7425.17	1512.357	21.18	0.03	0.645	0.048
136483	7425.174	1701.439	23.051	0.088	1.114	0.159
136484	7425.195	834.126	18.788	0.007	1.37	0.016
268082	7425.254	2752.589	21.983	0.06	0.322	0.068
136487	7425.312	1853.514	20.944	0.012	1.527	0.028
268085	7425.37	2729.303	20.627	0.015	0.108	0.018
268087	7425.469	2421.909	21.727	0.033	0.425	0.042
136488	7425.497	936.278	21.391	0.024	0.5	0.038
136490	7425.513	1446.019	22.576	0.074	-0.361	0.098
268088	7425.55	2458.253	21.835	0.034	0.472	0.042
136491	7425.58	1900.654	18.637	0.004	-0.24	0.005
136492	7425.603	1560.862	19.335	0.005	1.674	0.012
268089	7425.638	2981.255	21.139	0.045	0.134	0.048
136493	7425.641	1551.59	23.045	0.07	1.103	0.135
268090	7425.72	2768.696	22.211	0.04	0.525	0.059
136494	7425.733	1393.13	22.031	0.045	1.322	0.083
136496	7425.778	568.189	21.343	0.018	0.395	0.032
268091	7425.801	3193.509	21.661	0.119	-0.25	0.121
268092	7425.914	2161.91	17.563	0.004	1.31	0.018
268093	7425.964	2610.655	20.835	0.01	-0.004	0.013
136500	7426.023	1150.817	22.384	0.042	0.578	0.073
268095	7426.056	2124.797	21.644	0.02	0.579	0.031
268096	7426.243	2865.972	23.029	0.072	1.188	0.313
268097	7426.257	2686.728	23.844	0.317	-0.029	0.33
268098	7426.376	2927.662	20.042	0.007	0.959	0.012
136502	7426.487	1734.989	21.107	0.052	-0.051	0.09
268101	7426.582	2367.681	22.217	0.033	0.49	0.047
136503	7426.583	1065.762	22.717	0.119	-0.616	0.147
268102	7426.59	2583.545	21.529	0.034	0.138	0.039
136504	7426.66	1471.109	22.879	0.094	-0.745	0.117
268103	7426.664	2709.822	19.258	0.006	1.208	0.008
136505	7426.707	1824.635	20.5	0.029	0.245	0.036
268104	7426.709	2506.305	22.744	0.061	0.736	0.097
268105	7426.737	2809.653	21.679	0.035	0.371	0.044
268107	7426.854	2377.192	19.407	0.008	-0.225	0.009
268108	7426.892	2620.803	21.773	0.028	0.623	0.039
136507	7426.9	1429.293	18.846	0.006	-0.296	0.006
136508	7426.902	1587.169	20.756	0.011	-0.027	0.013
268109	7426.907	2978.781	20.552	0.041	0.243	0.053
136509	7426.91	524.663	21.911	0.031	0.646	0.063
136510	7426.913	952.848	21.661	0.03	0.803	0.041
268110	7426.945	2958.944	23.638	0.103	1.62	0.3
136511	7427.041	925.569	22.492	0.045	1.226	0.088
136512	7427.091	885.904	21.782	0.058	0.569	0.066
268112	7427.093	2142.647	22.378	0.066	0.46	0.081
136513	7427.117	751.363	22.413	0.089	0.472	0.13
136514	7427.165	554.037	22.408	0.053	-0.086	0.077
136515	7427.191	693.716	22.132	0.055	0.836	0.069
268115	7427.196	2320.442	22.17	0.032	0.861	0.054
268116	7427.196	2791.592	22.138	0.03	0.379	0.042
268117	7427.211	2645.155	22.881	0.069	0.666	0.098
136516	7427.243	2064.194	23.797	0.151	-0.032	0.173
268118	7427.27	2984.248	20.413	0.021	0.856	0.046
268119	7427.295	2309.777	22.154	0.04	0.395	0.068
268120	7427.304	2778.895	20.875	0.178	0.263	0.185
268121	7427.316	2450.326	20.736	0.022	0.365	0.03
136518	7427.517	972.933	22.32	0.052	1.024	0.177
136520	7427.581	2045.898	20.996	0.015	-0.118	0.018
268124	7427.6	3153.118	22.075	0.029	0.37	0.045
268128	7427.708	2395.955	21.942	0.025	0.775	0.053
268129	7427.717	2555.245	23.046	0.117	0.405	0.135
136521	7427.734	1795.664	21.248	0.017	0.454	0.022
136522	7427.746	1423.222	21.473	0.033	0.744	0.085
136523	7427.793	1784.17	21.61	0.036	0.621	0.046
136524	7427.798	1683.949	22.404	0.05	0.712	0.077
268130	7427.847	2246.168	22.562	0.062	1.45	0.286
136525	7427.898	1926.616	20.756	0.014	0.363	0.018
268132	7427.964	2885.386	22.137	0.038	0.596	0.056
268133	7428.125	2858.119	22.056	0.033	0.704	0.05
268134	7428.205	2719.357	22.355	0.046	1.118	0.211
268135	7428.221	2966.015	22.375	0.037	0.662	0.06
268137	7428.3	2869.114	22.816	0.082	0.879	0.117
136527	7428.335	1651.785	21.36	0.015	0.22	0.021
136528	7428.354	734.361	21.88	0.029	0.805	0.043
268139	7428.361	2204.512	21.191	0.033	0.158	0.084
268141	7428.442	2353.218	21.751	0.033	0.606	0.049
136531	7428.449	791.816	17.433	0.007	1.246	0.008
136532	7428.459	997.415	20.059	0.01	-0.011	0.012
136533	7428.47	946.722	23.557	0.235	-0.111	0.358
268142	7428.52	2546.461	22.321	0.033	0.865	0.073
268144	7428.551	3096.876	22.658	0.051	0.667	0.076
136537	7428.583	1745.41	21.474	0.026	0.706	0.037
136538	7428.635	1337.418	22.161	0.068	0.748	0.079
268145	7428.658	2469.499	22.125	0.04	0.809	0.068
268146	7428.666	2292.392	21.686	0.028	0.674	0.043
268147	7428.668	2783.11	21.15	0.033	0.067	0.047
268148	7428.735	3085.828	22.24	0.061	0.986	0.094
268149	7428.746	2361.802	22.065	0.089	0.168	0.094
268150	7428.765	2117.604	20.561	0.046	0.55	0.07
136539	7428.802	529.221	21.388	0.02	0.028	0.026
268151	7428.888	2761.153	22.026	0.031	0.624	0.061
136541	7428.895	1866.271	22.605	0.06	0.733	0.091
136542	7428.912	874.483	21.257	0.018	0.75	0.026
136543	7428.944	1938.845	21.517	0.02	0.531	0.027
268152	7428.948	2198.357	22.338	0.063	0.455	0.089
268153	7428.965	2337.325	21.127	0.076	-0.802	0.078
136544	7428.969	776.597	22.341	0.071	0.969	0.096
136545	7428.972	1891.817	22.919	0.077	0.752	0.122
268154	7429.018	2189.965	21.727	0.052	0.584	0.06
136546	7429.053	1734.753	21.752	0.085	0.746	0.096
268157	7429.085	2575.998	23.129	0.077	0.879	0.13
136547	7429.093	632.936	21.607	0.027	0.51	0.067
136548	7429.104	1834.688	21.906	0.023	0.583	0.037
136549	7429.114	1578.065	19.692	0.01	-0.089	0.011
136550	7429.293	1246.005	22.25	0.038	0.734	0.064
136551	7429.399	2035.463	20.703	0.014	0.31	0.016
268162	7429.426	2722.491	22.716	0.074	0.406	0.196
136553	7429.474	1822.512	19.857	0.017	-0.317	0.019
136554	7429.49	1438.504	21.897	0.147	0.19	0.15
268164	7429.536	2747.487	20.974	0.011	0.517	0.126
136555	7429.565	643.895	21.878	0.027	0.473	0.041
136556	7429.592	943.309	20.974	0.035	-0.141	0.036
136557	7429.601	1739.671	20.056	0.008	-0.179	0.009
136558	7429.607	1264.375	19.831	0.014	-0.269	0.015
136559	7429.645	933.106	22.21	0.048	0.373	0.067
268170	7429.665	2939.866	21.348	0.019	0.362	0.026
136561	7429.745	940.41	21.631	0.058	0.99	0.142
136562	7429.814	1088.216	22.596	0.057	0.57	0.082
136563	7429.856	713.203	21.58	0.041	0.322	0.048
136564	7429.907	1094.599	21.417	0.094	-0.189	0.095
268171	7429.95	2202.548	19.972	0.024	1.178	0.03
136566	7429.957	1181.429	18.717	0.006	1.43	0.008
268172	7430	2729.512	21.377	0.023	0.521	0.033
268174	7430.043	2948.286	20.396	0.008	-0.02	0.01
136569	7430.058	1362.11	20.522	0.012	0.304	0.015
268175	7430.119	2765.3	20.51	0.011	1.46	0.041
268176	7430.179	2663.26	22.055	0.073	0.65	0.105
136570	7430.259	618	17.397	0.006	-0.25	0.007
268179	7430.332	3072.676	22.951	0.069	0.766	0.106
268180	7430.36	2438.517	22.43	0.078	0.196	0.089
136571	7430.406	1096.074	21.601	0.027	1.893	0.313
268181	7430.411	2181.783	21.046	0.015	0.54	0.02
136572	7430.44	1931.316	20.385	0.009	0.382	0.013
268182	7430.504	2779.277	19.118	0.009	1.403	0.015
268184	7430.528	2381.418	21.377	0.024	0.679	0.042
136574	7430.609	869.541	22.106	0.135	0.35	0.138
136575	7430.642	547.103	21.905	0.047	0.565	0.062
268185	7430.712	2924.263	21.216	0.015	0.129	0.024
268186	7430.749	2268.359	18.889	0.006	1.344	0.015
268187	7430.792	3024.788	19.458	0.027	-0.325	0.027
268188	7430.815	2331.396	20.409	0.076	-0.135	0.077
268189	7430.837	2213.69	20.524	0.01	0.352	0.013
136579	7430.922	812.627	22.947	0.087	0.841	0.12
268190	7431	3145.009	21.711	0.025	0.489	0.033
136580	7431.042	1971.777	22.214	0.064	-0.159	0.079
136581	7431.113	903.541	21.59	0.022	0.46	0.033
268193	7431.157	2563.263	21.681	0.023	0.77	0.036
136582	7431.178	1044.054	20.619	0.013	0.047	0.016
136583	7431.236	1606.424	21.268	0.065	0.336	0.077
136584	7431.248	1349.278	21.913	0.076	0.564	0.092
136585	7431.273	506.239	22.505	0.077	0.669	0.095
268195	7431.298	3116.679	20.357	0.008	1.323	0.017
136586	7431.411	676.594	21.951	0.063	0.48	0.079
268197	7431.433	2514.888	20.274	0.009	0.912	0.013
268198	7431.454	3195.229	22.124	0.053	0.553	0.11
136587	7431.471	1844.321	20.995	0.03	0.256	0.036
268199	7431.476	2834.203	22.746	0.077	1.54	0.155
136588	7431.495	638.415	21.579	0.03	0.34	0.037
136589	7431.583	1898.483	21.109	0.019	-0.097	0.028
136590	7431.666	1414.107	21.964	0.081	0.09	0.085
136591	7431.677	1128.306	20.502	0.043	0.418	0.044
268202	7431.682	2412.998	23.048	0.084	1.274	0.208
268203	7431.76	2255.277	20.597	0.011	0.496	0.016
136592	7431.808	833.023	22.279	0.047	1.097	0.095
268204	7431.829	2392.84	23.556	0.122	0.594	0.2
136593	7431.923	584.578	21.271	0.024	0.758	0.042
136594	7431.924	931.431	22.244	0.104	1.44	0.174
136596	7431.974	697.088	22.221	0.058	0.752	0.079
136597	7431.982	1116.004	20.45	0.015	0.035	0.044
136598	7432.008	2018.496	20.906	0.014	0.496	0.018
136599	7432.013	594.442	21.797	0.026	0.481	0.037
136600	7432.045	1596.069	22.439	0.099	0.143	0.105
268208	7432.045	2542.897	21.371	0.024	0.584	0.033
268209	7432.065	2599.143	21.536	0.02	0.443	0.03
268210	7432.125	2920.338	21.496	0.023	0.637	0.045
136601	7432.159	1014.229	21.263	0.02	0.333	0.08
136602	7432.159	2040.809	22.076	0.053	0.524	0.064
136603	7432.216	1505.964	21.531	0.02	0.061	0.028
136604	7432.259	602.899	20.874	0.014	1.294	0.028
268213	7432.304	2165.481	22.49	0.051	0.452	0.082
136607	7432.424	1513.752	20.143	0.009	0.219	0.011
268214	7432.44	2871.196	23.874	0.16	0.635	0.253
136608	7432.451	1037.137	19.413	0.006	-0.261	0.007
136609	7432.478	1793.179	22.082	0.033	0.633	0.055
136612	7432.525	799.353	22.513	0.071	0.295	0.089
268216	7432.526	2571.451	22.537	0.05	0.878	0.075
136613	7432.548	1254.176	20.197	0.006	-0.17	0.008
136614	7432.579	1710.675	21.331	0.016	0.424	0.023
136615	7432.585	915.701	23.051	0.09	1.058	0.172
268219	7432.756	2837.689	21.876	0.039	0.597	0.059
136617	7432.759	881.914	17.79	0.006	1.9	0.008
136618	7432.784	1570.011	22.053	0.038	0.691	0.071
136619	7432.831	1218.319	21.225	0.017	0.269	0.022
136621	7432.866	1648.443	21.93	0.029	0.357	0.038
136622	7432.868	1548.763	22.406	0.038	1.442	0.122
268220	7432.874	2989.505	21.679	0.032	0.073	0.052
136623	7432.891	851.195	21.231	0.021	0.108	0.023
136624	7432.896	1371.231	22.703	0.059	0.591	0.089
268221	7432.986	2171.577	19.939	0.007	-0.13	0.009
136626	7433.004	671.426	17.605	0.006	1.934	0.011
268225	7433.101	2152.183	22.385	0.042	0.718	0.062
136628	7433.158	1988.879	22.283	0.05	0.698	0.126
268226	7433.183	2522.546	21.862	0.037	0.241	0.041
136629	7433.184	1603.903	20.747	0.015	0.582	0.034
136630	7433.209	1080.005	20.02	0.009	-0.173	0.011
136631	7433.228	1857.852	23.24	0.08	1.351	0.192
268229	7433.327	2796.371	20.648	0.016	0.075	0.018
136633	7433.333	821.404	21.205	0.088	-0.437	0.089
136634	7433.348	963.349	21.765	0.033	0.901	0.048
136635	7433.369	1781.585	22.248	0.04	0.946	0.072
268231	7433.496	2662.084	21.664	0.058	0.102	0.062
268232	7433.539	2324.111	22.258	0.043	0.613	0.059
268233	7433.546	2668.578	22.592	0.077	0.495	0.09
268235	7433.565	2887.127	22.125	0.069	0.322	0.08
136637	7433.635	978.597	22.291	0.038	0.396	0.054
136638	7433.751	1184.843	22.398	0.089	0.171	0.108
268238	7433.83	2784.895	22.2	0.068	0.566	0.103
136639	7433.86	1052.296	21.818	0.034	0.385	0.063
268241	7433.971	3079.54	22.609	0.042	0.827	0.077
136640	7434.056	693.065	21.828	0.045	1.065	0.068
136641	7434.071	893.016	20.482	0.009	1.45	0.019
268243	7434.075	2652.282	21.656	0.023	0.381	0.048
136642	7434.15	1776.454	22.156	0.032	0.75	0.05
136643	7434.153	737.726	22.148	0.035	0.611	0.046
136644	7434.281	684.438	21.696	0.026	0.452	0.034
136645	7434.306	1346.402	18.727	0.006	1.781	0.011
268251	7434.459	2461.947	19.371	0.006	-0.184	0.008
136646	7434.599	1169.038	21.766	0.061	0.337	0.094
136647	7434.617	1636.384	21.807	0.027	0.591	0.041
136648	7434.618	941.149	21.622	0.127	-0.129	0.129
136649	7434.652	1814.523	21.139	0.029	0.503	0.032
136650	7434.672	815.833	22.361	0.056	0.333	0.144
268254	7434.679	2715.021	20.842	0.011	0.126	0.014
268255	7434.689	2857.435	21.023	0.015	0.442	0.022
136651	7434.753	1921.949	21.545	0.021	1.157	0.049
268256	7434.783	2731.195	21.985	0.033	0.448	0.049
268257	7434.986	2186.477	20.684	0.02	0.096	0.028
268258	7435.03	2748.868	20.138	0.007	-0.161	0.009
136652	7435.053	1484.785	16.165	0.009	2.989	0.01
136654	7435.113	552.019	18.895	0.006	1.447	0.019
268260	7435.131	2936.467	22.019	0.029	0.784	0.048
136655	7435.143	1518.657	20.031	0.016	-0.175	0.021
268261	7435.17	3195.183	22.523	0.118	1.425	0.289
136656	7435.21	565.505	20.654	0.025	-0.293	0.044
268262	7435.216	2438.461	22.13	0.043	0.669	0.062
136657	7435.222	1678.029	19.33	0.006	-0.222	0.008
136658	7435.258	811.838	21.578	0.027	0.536	0.082
268263	7435.296	3110.606	20.209	0.008	1.347	0.016
268264	7435.312	2113.058	22.965	0.068	0.596	0.103
136659	7435.378	1992.517	18.75	0.006	1.354	0.008
136660	7435.384	720.553	20.658	0.012	0.033	0.016
136661	7435.54	1503.299	21.776	0.042	0.741	0.061
136662	7435.546	942.764	21.135	0.044	0.922	0.118
136663	7435.644	2036.635	22.23	0.054	0.662	0.072
268266	7435.666	2788.752	21.17	0.016	0.942	0.026
136665	7435.699	1772.412	22.711	0.065	1.098	0.128
136667	7435.818	1929.098	20.916	0.018	0.056	0.022
268269	7435.843	2543.388	22.103	0.039	1.025	0.132
136668	7435.852	1672.853	18.648	0.004	-0.171	0.005
268271	7435.971	2676.817	22.332	0.036	0.588	0.051
136670	7436.005	1438.845	22.431	0.051	0.595	0.072
136671	7436.017	1004.765	21.905	0.031	0.525	0.051
136672	7436.044	772.911	21.367	0.02	0.617	0.03
136673	7436.064	1682.843	22.653	0.071	0.898	0.159
136674	7436.08	742.52	22.604	0.048	0.869	0.078
268272	7436.143	2659.484	22.546	0.166	1.657	0.211
136675	7436.192	540.929	21.793	0.028	1.268	0.165
136676	7436.214	1247.382	22.694	0.084	0.723	0.101
136677	7436.274	1658.616	21.017	0.012	0.501	0.016
268273	7436.29	2249.246	18.786	0.004	1.357	0.006
136678	7436.366	1200.22	19.914	0.011	-0.127	0.012
136679	7436.404	1916.675	19.971	0.02	0.199	0.021
268274	7436.567	3123.069	22.83	0.058	0.544	0.086
268275	7436.572	2852.148	21.406	0.02	0.102	0.03
268277	7436.644	2880.785	20.528	0.022	0.909	0.027
136684	7436.698	1227.146	22.156	0.043	1.12	0.118
136686	7436.78	1166.141	22.456	0.103	0.401	0.187
136687	7436.786	667.519	19.887	0.066	1.051	0.067
268281	7436.858	2477.842	22.255	0.049	0.744	0.081
136690	7436.88	1571.456	20.698	0.013	-0.064	0.015
268282	7436.885	2348.466	21.29	0.033	-0.076	0.035
136691	7436.905	1764.89	21.737	0.024	0.741	0.038
136693	7436.964	1334.373	21.141	0.017	0.233	0.023
136694	7436.997	767.171	23.078	0.078	1.651	0.236
136697	7437.144	1720.651	21.702	0.027	0.593	0.038
136698	7437.18	2026.12	21.785	0.027	0.764	0.04
268283	7437.194	2400.458	21.883	0.039	0.741	0.061
136699	7437.217	907.988	20.335	0.009	-0.141	0.015
268285	7437.296	3198.35	21.329	0.024	0.304	0.034
136700	7437.326	912.757	21.067	0.014	0.001	0.026
268286	7437.339	2620.13	21.918	0.028	0.544	0.046
136702	7437.442	1036.213	22.432	0.07	0.251	0.094
136703	7437.465	1254.869	22.108	0.047	0.32	0.066
136704	7437.483	1176.935	20.794	0.016	0.153	0.018
136705	7437.491	1169.616	21.997	0.058	1.25	0.184
136706	7437.536	1396.705	21.682	0.028	0.599	0.038
136708	7437.563	1000.593	22.574	0.106	0.998	0.171
268287	7437.609	2969.836	21.903	0.038	0.798	0.123
136711	7437.699	658.373	21.299	0.031	0.476	0.037
136712	7437.775	2031.737	22.376	0.052	1.266	0.368
136713	7437.808	1154.093	22.314	0.037	0.678	0.058
268290	7437.813	3067.729	22.073	0.043	0.736	0.065
136714	7437.886	933.733	21.419	0.043	-0.037	0.057
268292	7437.895	2594.67	21.367	0.021	0.209	0.031
136716	7438.023	1624.652	18.171	0.003	1.848	0.005
268295	7438.023	2835.337	20.713	0.019	0.59	0.022
136717	7438.041	1082.114	22.238	0.044	0.612	0.086
136718	7438.048	521.223	22.421	0.054	0.503	0.075
136719	7438.052	613.467	21.619	0.082	0.19	0.097
136720	7438.091	1870.596	22.995	0.077	0.942	0.165
136721	7438.093	1712.485	20.761	0.01	1.38	0.027
136722	7438.094	1519.569	20.653	0.027	0.965	0.066
268297	7438.137	2613.615	20.435	0.01	-0.058	0.032
136723	7438.166	1731.662	19.979	0.007	0.251	0.011
136724	7438.208	1317.163	19.165	0.006	-0.296	0.013
136725	7438.253	899.735	21.525	0.021	0.595	0.03
268301	7438.269	2547.534	21.312	0.022	0.567	0.042
268303	7438.292	2973.213	21.866	0.034	0.746	0.109
136726	7438.369	1972.18	19.095	0.03	1.421	0.032
136727	7438.374	1513.378	21.897	0.038	0.538	0.074
136728	7438.426	1875.461	21.473	0.021	0.272	0.031
268306	7438.577	2894.346	22.572	0.049	0.673	0.071
268307	7438.588	2463.379	21.983	0.048	0.264	0.078
136732	7438.589	1581.387	22.517	0.063	0.819	0.095
268308	7438.609	2454.302	22.193	0.106	0.805	0.123
136733	7438.641	1566.935	21.908	0.029	0.52	0.045
268309	7438.695	2448.219	23.134	0.095	-0.069	0.296
136734	7438.701	1211.181	19.128	0.006	1.554	0.009
136737	7438.787	2008.428	23.14	0.065	1.932	0.294
136738	7438.828	1076.888	21.646	0.027	0.471	0.053
268310	7438.882	3000.456	22.435	0.079	0.737	0.157
136740	7438.884	1880.61	22.933	0.095	-0.067	0.114
268311	7438.893	3180.366	20.804	0.018	-0.109	0.02
268314	7439.003	2187.092	22.008	0.116	0.402	0.133
136743	7439.084	1666.397	21.422	0.02	0.519	0.03
268316	7439.136	2996.228	20.447	0.012	0.448	0.016
136744	7439.165	1552.081	19.475	0.005	-0.141	0.006
268318	7439.179	2297.538	22.129	0.038	0.81	0.056
136745	7439.197	1707.651	20.516	0.01	-0.094	0.013
268319	7439.246	2302.667	22.701	0.062	0.837	0.104
136746	7439.28	1576.38	22.842	0.062	0.995	0.141
268322	7439.352	2205.653	22.262	0.123	0.463	0.129
136747	7439.446	1245.558	22.945	0.108	1.171	0.292
268325	7439.579	2433.897	21.072	0.015	0.132	0.019
268327	7439.7	2102.313	21.328	0.033	0.339	0.052
268328	7439.786	2626.763	18.854	0.004	1.375	0.006
136748	7439.895	860.179	19.373	0.006	-0.161	0.008
136749	7439.941	2045.58	22.762	0.094	0.485	0.11
268331	7440	2451.812	20.789	0.013	0.312	0.057
136750	7440.062	1605.577	22.483	0.131	0.657	0.139
136751	7440.064	825.693	20.683	0.017	0.054	0.026
268334	7440.081	3133.265	18.238	0.004	1.584	0.006
136752	7440.085	681.508	22.775	0.056	0.902	0.093
136754	7440.208	2001.319	22.107	0.028	0.633	0.046
136755	7440.252	1161.694	23.447	0.101	1.427	0.254
268336	7440.268	2267.866	21.58	0.029	0.947	0.045
268337	7440.274	2802.352	22.513	0.049	0.658	0.071
268338	7440.329	2106.751	22.025	0.032	0.356	0.046
268339	7440.36	2119.872	21.833	0.026	0.589	0.035
136757	7440.361	700.754	22.94	0.079	0.198	0.118
136759	7440.407	1813.105	21.773	0.032	0.542	0.05
268340	7440.419	2713.553	23.078	0.082	1.631	0.232
136762	7440.51	1141.36	22.304	0.05	0.683	0.076
268341	7440.519	2849.168	21.116	0.043	0.14	0.05
136763	7440.53	1674.548	22.166	0.055	0.55	0.1
136764	7440.555	636.104	19.182	0.008	1.621	0.014
268342	7440.559	2218.101	17.699	0.003	1.405	0.004
136765	7440.619	599.197	22.508	0.054	0.698	0.078
268343	7440.631	2775.354	19.013	0.004	1.695	0.032
136766	7440.675	1017.24	19.628	0.007	-0.005	0.009
136767	7440.688	935.722	21.05	0.031	0.7	0.065
136768	7440.731	1379.32	22.065	0.053	0.955	0.076
136769	7440.766	849.983	21.133	0.017	0.672	0.025
268345	7440.831	2508.295	21.274	0.035	0.275	0.037
136771	7440.837	531.219	21.203	0.025	0.855	0.038
136772	7440.936	1808.879	22.132	0.041	0.135	0.049
136773	7440.972	2039.237	21.956	0.08	0.309	0.084
136775	7441	1054.48	20.8	0.024	0.104	0.063
268346	7441.017	2374.112	21.49	0.116	-0.3	0.117
268347	7441.023	3168.428	21.891	0.036	0.514	0.046
136776	7441.057	1717.174	22.438	0.046	0.542	0.072
268348	7441.069	2686.07	22.378	0.058	0.708	0.111
136777	7441.073	1529.719	21.698	0.104	0.24	0.106
268350	7441.122	2385.729	20.058	0.019	-0.131	0.024
136778	7441.157	620.456	20.893	0.025	0.305	0.036
136780	7441.227	1372.344	21.239	0.016	0.495	0.022
136782	7441.372	1135.475	22.226	0.038	0.481	0.055
268353	7441.373	2151.204	20.596	0.019	0.005	0.022
136784	7441.401	1097.723	22.634	0.058	0.887	0.108
136786	7441.471	1194.614	20.464	0.011	-0.112	0.016
136787	7441.553	1348.886	21.392	0.02	0.22	0.034
268354	7441.568	3021.109	22.002	0.044	0.855	0.062
136788	7441.643	725.536	21.232	0.033	1.665	0.214
136791	7441.808	973.38	21.895	0.052	0.402	0.06
136792	7441.835	1186.6	22.468	0.049	0.611	0.222
268357	7441.835	2327.34	21.243	0.016	3.381	0.162
136793	7441.843	1002.488	22.285	0.048	1.892	0.223
136795	7441.859	669.004	21.168	0.021	0.703	0.031
268361	7441.867	3160.311	19.705	0.009	0.071	0.063
136796	7441.872	1442.748	22.083	0.031	0.67	0.056
268362	7441.888	2409.482	21.366	0.019	0.615	0.114
136797	7441.925	1974.623	20.273	0.013	0.194	0.027
268363	7441.954	2388.968	17.928	0.005	1.951	0.018
268364	7441.956	2664.227	22.604	0.445	0.703	0.45
268368	7442.016	2751.28	21.405	0.019	0.154	0.025
136798	7442.061	727.729	20.298	0.04	0.548	0.042
136799	7442.065	925.557	21.535	0.078	0.816	0.098
136800	7442.087	830.26	20.951	0.025	0.193	0.033
268369	7442.209	3191.104	21.34	0.019	0.181	0.024
268370	7442.313	2495.881	20.416	0.014	0.506	0.02
136802	7442.37	689.767	22.489	0.06	0.749	0.088
136803	7442.382	1743.053	22.411	0.076	0.826	0.231
268371	7442.529	2147.062	21.063	0.027	0.778	0.036
