Gal  #            Names                 RA          Dec     V       sig     U-B    sig    B-V      sig     U-V    sig     V-R    sig     M_V  (U-B)_0 (B-V)_0 (U-V)_0 (V-R)_0 R_ap(") Age(Myr) M_V(10Myr) Qual Field
LMC 476 SL497,KMHK940              5:28:24.22 -67:38:28.9 13.542   0.015  -0.029  0.007   0.209  0.016   0.180  0.015   0.207  0.031   -5.341  -0.118   0.079  -0.040   0.111 13.9     23.6      -6.13     0  a597  
LMC 477 BRHT14b,KMHK1040           5:32:20.00 -67:31:39.9 12.267   0.006  -0.612  0.004   0.315  0.007  -0.297  0.006   0.605  0.010   -6.616  -0.702   0.185  -0.516   0.509 11.6     10.9      -6.75     0  a597  
LMC 478 NGC2011,SL559,ESO56SC144,  5:32:19.00 -67:31:16.0 10.578   0.003  -0.738  0.001   0.077  0.003  -0.662  0.003   0.234  0.005   -8.305  -0.828  -0.053  -0.881   0.137 18.6      4.9      -7.42     0  a597  
LMC 479 KMHK1098                   5:34:41.00 -67:30:13.0 11.726   0.005  -0.425  0.002   0.046  0.005  -0.379  0.005   0.119  0.011   -7.157  -0.515  -0.084  -0.599   0.023 23.2     19.2      -7.88     0  a597  
LMC 480 KMHK1002                   5:31:08.93 -67:29:03.5 13.579   0.012  -0.711  0.004  -0.170  0.012  -0.881  0.012  -0.040  0.028   -5.304  -0.800  -0.300  -1.101  -0.136 11.6      4.9      -4.42     0  a597  
LMC 481 BRHT63a                    5:34:30.04 -67:27:11.9 13.972   0.016  -0.681  0.007  -0.017  0.017  -0.698  0.016   0.045  0.036   -4.911  -0.770  -0.147  -0.918  -0.052 11.6      3.8      -3.87     0  a597  
LMC 482 NGC2021,SL570,ESO56SC150,  5:33:30.00 -67:27:10.0 12.076   0.008  -0.719  0.003  -0.152  0.008  -0.871  0.008  -0.003  0.019   -6.807  -0.809  -0.282  -1.091  -0.100 25.5      4.9      -5.92     0  a597  
LMC 483 BRHT63b                    5:34:27.62 -67:26:42.8 13.991   0.016  -0.647  0.006  -0.087  0.016  -0.734  0.016   0.017  0.041   -4.892  -0.737  -0.217  -0.954  -0.079 11.6      5.1      -3.79     0  a597  
LMC 484 BSDL2351                   5:34:09.91 -67:25:31.2 14.727   0.028  -0.600  0.009   0.075  0.028  -0.525  0.028   0.280  0.059   -4.156  -0.690  -0.055  -0.745   0.184 11.6     19.1      -4.87     0  a597  
LMC 485 NGC2053,SL623,ESO86SC17,   5:37:40.50 -67:24:51.4 12.334   0.013  -0.213  0.005   0.143  0.013  -0.069  0.013   0.239  0.027   -6.549  -0.302   0.013  -0.289   0.143 34.8     30.0      -7.55     0  a597  
LMC 486 HS341,KMHK1028             5:31:59.92 -67:22:02.5 13.494   0.014  -0.531  0.005  -0.036  0.014  -0.568  0.014   0.078  0.031   -5.389  -0.621  -0.166  -0.787  -0.018 13.9      3.6      -4.30     0  a597  
LMC 487 KMHK1147                   5:37:23.00 -67:20:51.0 15.343   0.045   0.172  0.024   0.474  0.048   0.646  0.045   0.538  0.076   -3.540   0.082   0.344   0.427   0.442 11.6    635.2      -6.73     2  a597  
LMC 488 SL564,KMHK1054             5:32:49.33 -67:20:40.9 11.845   0.005  -0.703  0.002  -0.096  0.005  -0.799  0.005   0.013  0.011   -7.038  -0.793  -0.226  -1.019  -0.083 18.6      4.9      -6.16     0  a597  
LMC 489 SL628,KMHK1166             5:38:30.00 -67:19:57.0 12.504   0.009  -0.041  0.004   0.430  0.009   0.389  0.009   0.422  0.017   -6.379  -0.131   0.300   0.170   0.325 23.2      9.0      -5.95     0  a597  
LMC 490 NGC2004,SL523,ESO86SC4,    5:30:40.00 -67:17:13.0  9.259   0.002  -0.632  0.001   0.134  0.002  -0.498  0.002   0.380  0.004   -9.624  -0.722   0.004  -0.718   0.284 58.0     19.0     -10.33     0  a597  
LMC 491 KMHK1134                   5:36:36.00 -67:17:14.0 14.840   0.029  -0.445  0.009   0.034  0.029  -0.411  0.029   0.251  0.061   -4.043  -0.535  -0.096  -0.631   0.155 11.6     19.1      -4.76     0  a597  
LMC 492 HS288,KMHK885              5:26:01.07 -67:15:26.2 14.182   0.026  -0.039  0.010   0.262  0.026   0.223  0.026  99.999  9.999   -4.701  -0.129   0.132   0.003  99.999 13.9     82.5      -6.34     0  a597  
LMC 493 SL498,KMHK943              5:28:34.00 -67:13:30.0 11.643   0.007  -0.595  0.003   0.013  0.007  -0.582  0.007   0.279  0.015   -7.240  -0.685  -0.117  -0.801   0.182 34.8     19.1      -7.95     0  a597  
LMC 494 BSDL2001                   5:30:25.37 -67:13:17.8 11.899   0.005  -0.360  0.002   0.316  0.005  -0.044  0.005   0.450  0.008   -6.984  -0.450   0.186  -0.264   0.354 13.9     15.2      -7.06     0  a597  
LMC 495 HS344                      5:32:06.77 -67:11:44.6 14.910   0.034  -0.219  0.012   0.090  0.034  -0.129  0.034   0.227  0.072   -3.973  -0.309  -0.040  -0.348   0.130 11.6     23.8      -4.77     2  a597  
LMC 496 SL522,KMHK988              5:30:37.00 -67:11:09.9 12.121   0.008  -0.678  0.002  -0.117  0.008  -0.795  0.008   0.022  0.018   -6.762  -0.768  -0.247  -1.015  -0.074 23.2      5.0      -5.79     0  a597  
LMC 497 HS338,KMHK1015             5:31:45.32 -67:11:08.0 14.545   0.032   0.199  0.017   0.438  0.034   0.637  0.032   0.454  0.063   -4.338   0.109   0.308   0.417   0.358 13.9    633.1      -7.53     0  a597  
LMC 498 HS326,KMHK963              5:29:36.01 -67:07:37.5 13.692   0.013  -0.498  0.005  -0.013  0.013  -0.510  0.013   0.025  0.032   -5.191  -0.587  -0.143  -0.730  -0.071 11.6      4.1      -4.38     0  a597  
LMC 499 HS373,KMHK1164             5:38:17.71 -67:05:43.9 14.946   0.033  -0.548  0.009  -0.009  0.033  -0.557  0.033  -0.054  0.089   -3.937  -0.638  -0.139  -0.777  -0.150 11.6     20.0      -4.65     2  a597  
LMC 500 HS318,KMHK948              5:28:45.43 -67:03:35.1 14.421   0.035  -0.177  0.014   0.302  0.036   0.125  0.035   0.407  0.066   -4.462  -0.267   0.172  -0.094   0.311 16.2    112.8      -6.33     0  a597  
LMC 501 BSDL2652                   5:38:31.04 -68:08:22.9 14.948   0.031   0.137  0.019   0.831  0.034   0.967  0.031   0.660  0.055   -3.935   0.047   0.701   0.748   0.564 11.6   3000.0      -8.50     2  a597  
LMC 502 HS366,KMHK1142             5:37:04.95 -67:52:12.1 13.869   0.017  -0.324  0.007   0.175  0.017  -0.149  0.017   0.318  0.037   -5.014  -0.413   0.045  -0.369   0.221 16.2     48.4      -6.32     2  a597  
LMC 503 KMHK898                    5:26:23.95 -68:02:48.0 13.291   0.009   0.634  0.007   1.034  0.011   1.668  0.009   0.652  0.016   -5.592   0.545   0.904   1.448   0.556 11.6   0000.0     -11.27     2  a597  
LMC 504 BSDL2085                   5:31:08.73 -67:20:06.9 14.405   0.030  -0.568  0.010  -0.057  0.030  -0.625  0.030   0.083  0.071   -4.478  -0.658  -0.187  -0.845  -0.013 16.2      3.5      -3.41     2  a597  
LMC 505 HS377,KMHK1182             5:39:20.72 -67:03:04.8 14.276   0.032   0.025  0.012   0.363  0.032   0.388  0.032   0.419  0.059   -4.607  -0.064   0.233   0.169   0.323 18.6    311.7      -7.26     2  a597  
LMC 506 KMHK930                    5:28:13.57 -67:07:17.9 13.903   0.018  -0.739  0.006  -0.029  0.018  -0.767  0.018   0.100  0.043   -4.980  -0.828  -0.159  -0.987   0.003 13.9      4.7      -4.18     2  a597  
LMC 507 BCD1                       5:21:29.71 -69:25:53.4 13.097   0.016  -0.803  0.007  -0.130  0.017  -0.933  0.016   0.035  0.032   -5.786  -0.893  -0.260  -1.153  -0.062 11.6      4.2      -5.02     0  a780  
LMC 508 SL453                      5:25:01.91 -69:26:07.3 11.874   0.012  -0.105  0.008   0.338  0.014   0.233  0.012   0.230  0.021   -7.009  -0.195   0.208   0.013   0.134 27.8    184.8      -9.29     0  a780  
LMC 509 H88-278                    5:19:57.70 -69:25:06.9 14.046   0.036   0.038  0.025   0.242  0.042   0.280  0.036   0.097  0.076   -4.837  -0.052   0.112   0.060   0.001 11.6      6.7      -3.59     1  a780  
LMC 510 H88-284                    5:20:49.15 -69:24:56.6 14.283   0.045  -0.275  0.034   0.481  0.054   0.205  0.045   0.435  0.076   -4.600  -0.365   0.351  -0.014   0.339 11.6      7.6      -3.61     1  a780  
LMC 511 SL563                      5:32:37.78 -69:24:42.8 12.881   0.009  -0.686  0.004  -0.081  0.009  -0.767  0.009   0.063  0.019   -6.002  -0.775  -0.211  -0.987  -0.033 11.6      3.1      -5.11     0  a780  
LMC 512 HS346                      5:32:03.45 -69:22:11.4 12.782   0.010  -0.106  0.006   0.312  0.011   0.206  0.010   0.277  0.019   -6.101  -0.196   0.182  -0.014   0.181 13.9    183.5      -8.37     0  a780  
LMC 513 BSDL2093                   5:30:55.00 -69:22:02.9 14.013   0.024  -0.575  0.012   0.039  0.026  -0.536  0.024  -0.021  0.053   -4.870  -0.664  -0.091  -0.756  -0.117 11.6     19.1      -5.59     0  a780  
LMC 514 H88-282                    5:20:29.96 -69:18:54.3 14.775   0.057  -0.088  0.034   0.325  0.063   0.237  0.057   0.064  0.129   -4.108  -0.177   0.195   0.017  -0.032 11.6    199.3      -6.44     1  a780  
LMC 515 SL419                      5:22:03.37 -69:15:18.3 12.462   0.017  -0.065  0.011   0.292  0.019   0.228  0.017   0.281  0.027   -6.421  -0.154   0.162   0.008   0.184 23.2    223.0      -8.84     0  a780  
LMC 516 BSDL1837                   5:27:52.03 -69:13:17.9 12.698   0.008  -0.712  0.003   0.018  0.008  -0.695  0.008   0.095  0.017   -6.185  -0.802  -0.112  -0.915  -0.001 11.6      4.9      -5.30     0  a780  
LMC 517 BSDL1715                   5:26:24.00 -69:12:36.0 13.322   0.014  -0.766  0.005  -0.136  0.014  -0.902  0.014  -0.083  0.035   -5.561  -0.855  -0.266  -1.122  -0.179 11.6      4.3      -4.86     1  a780  
LMC 518 NGC2009,SL534,ESO56SC140,  5:31:00.10 -69:10:55.6 10.945   0.004  -0.616  0.002   0.296  0.004  -0.320  0.004   0.502  0.006   -7.938  -0.706   0.166  -0.540   0.406 23.2     13.1      -8.50     0  a780  
LMC 519 NGC1994,SL499,ESO56SC136   5:28:21.96 -69:08:29.9  9.790   0.005  99.999  9.999  99.999  9.999  99.999  9.999   0.321  0.006   -9.093  99.999  99.999  99.999   0.225 23.2      7.0      -7.92     0  a780  
LMC 520 BSDL1818                   5:27:39.47 -69:08:31.6 11.650   0.005  -0.789  0.003   0.009  0.006  -0.780  0.005   0.027  0.010   -7.233  -0.879  -0.121  -1.000  -0.070 11.6      4.3      -6.51     0  a780  
LMC 521 BSDL1744                   5:26:46.15 -69:08:30.8 14.674   0.045  -0.271  0.026   0.164  0.049  -0.107  0.045   0.154  0.085   -4.209  -0.361   0.034  -0.327   0.058 11.6     16.1      -4.28     1  a780  
LMC 522 NGC1984,SL488,ESO56SC132   5:27:40.00 -69:08:02.9  9.996   0.002  -0.813  0.001  -0.007  0.002  -0.820  0.002   0.159  0.004   -8.887  -0.903  -0.137  -1.040   0.063 23.2      4.2      -8.12     0  a780  
LMC 523 H88-287                    5:21:13.76 -69:07:02.8 15.003   0.065  -0.081  0.049   0.370  0.077   0.289  0.065   0.419  0.113   -3.880  -0.171   0.240   0.070   0.323 11.6    203.4      -6.22     2  a780  
LMC 524 NGC1967,SL478,ESO56SC126   5:26:43.00 -69:06:05.0 10.934   0.004  -0.697  0.002   0.038  0.004  -0.659  0.004   0.276  0.007   -7.949  -0.786  -0.092  -0.879   0.180 23.2     20.0      -8.66     0  a780  
LMC 525 SL408A                     5:21:04.93 -69:04:29.8 13.855   0.028  -0.525  0.015   0.028  0.030  -0.497  0.028   0.092  0.052   -5.028  -0.615  -0.102  -0.716  -0.004 11.6     19.2      -5.75     1  a780  
LMC 526 SL434                      5:23:25.61 -69:01:18.1 13.817   0.027   0.111  0.015   0.420  0.029   0.530  0.027   0.247  0.052   -5.066   0.021   0.290   0.311   0.151 16.2    460.7      -8.00     0  a780  
LMC 527 H88-296                    5:23:09.34 -69:00:45.6 15.089   0.052   0.364  0.035   0.562  0.059   0.926  0.053   0.406  0.101   -3.794   0.274   0.432   0.707   0.310 11.6    912.0      -7.27     2  a780  
LMC 528 BSDL1750                   5:26:49.16 -69:00:24.6 13.782   0.019  -0.378  0.009   0.136  0.020  -0.242  0.019   0.220  0.037   -5.101  -0.468   0.006  -0.462   0.124 11.6     34.5      -6.15     0  a780  
LMC 529 HS319,BRHT52a              5:28:47.61 -68:59:01.3 12.866   0.015  -0.094  0.010   0.262  0.017   0.167  0.015   0.220  0.024   -6.017  -0.184   0.132  -0.052   0.124 11.6     82.5      -7.66     0  a780  
LMC 530 SL492,ESO56SC133           5:27:44.34 -68:59:04.2  9.940   0.002  -0.800  0.001   0.200  0.002  -0.600  0.002   0.265  0.004   -8.943  -0.890   0.070  -0.820   0.169 23.2     20.0      -9.66     0  a780  
LMC 531 HS314                      5:28:27.00 -68:58:56.0 11.611   0.005  -0.766  0.002  -0.099  0.005  -0.865  0.005   0.011  0.010   -7.272  -0.856  -0.229  -1.085  -0.086 16.2      4.2      -6.53     0  a780  
LMC 532 SL390                      5:19:54.26 -68:57:50.4 12.929   0.030   0.064  0.021   0.472  0.035   0.536  0.030   0.357  0.053   -5.954  -0.026   0.342   0.316   0.261 30.2    822.4      -9.34     0  a780  
LMC 533 BSDL1793                   5:27:24.61 -68:56:12.7 13.063   0.011  -0.377  0.005   0.153  0.011  -0.225  0.011   0.188  0.021   -5.820  -0.467   0.023  -0.444   0.092 11.6     36.3      -6.91     0  a780  
LMC 534 SL397                      5:20:13.14 -68:54:18.1 12.063   0.009  -0.349  0.004   0.077  0.009  -0.272  0.009   0.143  0.017   -6.820  -0.438  -0.053  -0.492   0.047 18.6     16.7      -7.00     0  a780  
LMC 535 HS228                      5:19:25.19 -68:52:55.5 14.485   0.041   0.593  0.040   0.855  0.053   1.448  0.042   0.392  0.069   -4.398   0.503   0.725   1.229   0.296 13.9   3000.0      -8.96     1  a780  
LMC 536 BSDL1796                   5:27:26.39 -68:53:26.0 13.772   0.018  -0.217  0.008   0.181  0.019  -0.036  0.018   0.216  0.037   -5.111  -0.307   0.051  -0.255   0.120 11.6     62.9      -6.60     0  a780  
LMC 537 HS273                      5:24:18.98 -68:51:30.0 14.119   0.023  -0.011  0.013   0.325  0.025   0.314  0.023   0.304  0.045   -4.764  -0.100   0.195   0.094   0.207 11.6    273.5      -7.33     0  a780  
LMC 538 NGC1953,SL459,ESO56SC118   5:25:28.45 -68:50:18.0 11.873   0.008  -0.041  0.005   0.257  0.009   0.216  0.008   0.214  0.014   -7.010  -0.131   0.127  -0.003   0.118 23.2    250.0      -9.53     0  a780  
LMC 539 BSDL1650                   5:25:49.50 -68:49:18.0 14.837   0.038  -0.246  0.019   0.278  0.040   0.032  0.038   0.209  0.073   -4.046  -0.336   0.148  -0.188   0.113 11.6     79.5      -5.67     2  a780  
LMC 540 SL495,KMHK933              5:28:03.66 -68:48:38.9 11.673   0.005  -0.467  0.002   0.073  0.005  -0.394  0.005   0.135  0.009   -7.210  -0.556  -0.057  -0.614   0.038 16.2     19.6      -7.94     0  a780  
LMC 541 SL425                      5:22:25.79 -68:47:06.0 12.505   0.010  -0.292  0.005   0.385  0.011   0.093  0.010   0.458  0.017   -6.378  -0.382   0.255  -0.127   0.362 18.6      7.3      -5.29     0  a780  
LMC 542 BSDL1924                   5:29:08.39 -68:45:14.0 11.733   0.005  -0.805  0.002  -0.085  0.005  -0.890  0.005  -0.011  0.010   -7.150  -0.894  -0.215  -1.109  -0.107 13.9      2.8      -6.37     0  a780  
LMC 543 KMHK876                    5:25:04.45 -68:44:05.2 14.194   0.022  -0.081  0.010   0.290  0.023   0.209  0.022   0.262  0.043   -4.689  -0.171   0.160  -0.011   0.166 11.6    203.4      -7.03     1  a780  
LMC 544 KMHK914                    5:26:59.00 -68:27:08.0 13.483   0.012  -0.314  0.006   0.230  0.013  -0.085  0.012   0.283  0.025   -5.400  -0.404   0.100  -0.305   0.187 11.6     51.9      -6.79     0  a780  
LMC 545 BSDL1748                   5:26:50.00 -68:25:40.0 14.451   0.027  -0.693  0.009  -0.068  0.027  -0.761  0.027   0.024  0.065   -4.432  -0.783  -0.198  -0.981  -0.072 11.6      3.6      -3.34     2  a780  
LMC 546 SL503,KMHK952              5:29:00.20 -68:25:07.9 13.417   0.023   0.080  0.011   0.321  0.024   0.401  0.023   0.359  0.045   -5.466  -0.009   0.191   0.181   0.262 23.2     10.0      -5.47     0  a780  
LMC 547 SL383,KMHK775              5:19:34.31 -68:16:24.2 13.105   0.010  -0.236  0.004   0.122  0.010  -0.113  0.010   0.086  0.023   -5.778  -0.325  -0.008  -0.333  -0.010 11.6     20.0      -6.49     0  a780  
LMC 548 SL424,KMHK831              5:22:23.00 -68:09:38.0 13.408   0.018   0.014  0.010   0.256  0.020   0.270  0.018   0.246  0.036   -5.475  -0.076   0.126   0.050   0.150 16.2     78.2      -7.09     0  a780  
LMC 549 BSDL1634                   5:25:35.40 -69:13:33.6 12.020   0.006  -0.119  0.002   0.212  0.006   0.094  0.006   0.195  0.012   -6.863  -0.209   0.082  -0.126   0.099 13.9     15.8      -6.91     2  a780  
LMC 550 BSDL1834                   5:27:53.50 -68:59:06.1 11.774   0.005  -0.961  0.002   0.028  0.005  -0.933  0.005   0.124  0.010   -7.109  -1.051  -0.102  -1.153   0.027 11.6      3.3      -6.09     2  a780  
LMC 551 KMHK945                    5:28:27.42 -68:38:59.4 13.521   0.013   0.187  0.007   0.685  0.014   0.872  0.013   0.487  0.022   -5.362   0.098   0.555   0.652   0.391 11.6   1000.0      -8.92     2  a780  
LMC 552 KMHK941                    5:28:19.46 -68:40:56.3 14.954   0.039   0.159  0.021   0.446  0.042   0.605  0.039   0.538  0.066   -3.929   0.069   0.316   0.385   0.442 11.6    576.2      -7.04     2  a780  
LMC 553 BSDL1400                   5:22:13.80 -68:46:02.2 14.693   0.037  -0.408  0.018   0.218  0.039  -0.189  0.037   0.333  0.070   -4.190  -0.497   0.088  -0.409   0.237 11.6     36.0      -5.27     2  a780  
LMC 554 SL407,KMHK810              5:21:15.00 -68:26:40.9 13.947   0.034   0.035  0.018   0.422  0.037   0.456  0.034   0.319  0.064   -4.936  -0.055   0.292   0.237   0.223 20.9    586.0      -8.07     2  a780  
LMC 555 BSDL1577                   5:24:55.07 -68:27:59.6 15.173   0.045  -0.806  0.022   0.051  0.048  -0.755  0.045   0.396  0.095   -3.710  -0.895  -0.079  -0.974   0.300 11.6      4.2      -2.97     2  a780  
LMC 556 SL473,KMHK904              5:26:29.64 -68:22:26.0 14.064   0.040   0.035  0.022   0.533  0.043   0.568  0.040   0.319  0.074   -4.819  -0.054   0.403   0.349   0.223 23.2    875.0      -8.26     2  a780  
LMC 557 KMHK823                    5:22:04.37 -68:09:13.3 13.665   0.016   0.024  0.007   0.534  0.017   0.558  0.016   0.475  0.029   -5.218  -0.065   0.404   0.339   0.379 13.9    877.0      -8.67     2  a780  
LMC 558 SL134,KMHK349              4:57:30.00 -68:21:46.9 12.377   0.007  -0.457  0.004   0.237  0.008  -0.220  0.007   0.235  0.015   -6.506  -0.546   0.107  -0.440   0.139 16.2     63.8      -8.01     0  a784  
LMC 559 KMHK403                    4:59:48.00 -68:18:56.0 15.379   0.056   0.141  0.028   0.261  0.059   0.402  0.056   0.072  0.147   -3.504   0.051   0.131   0.182  -0.024 11.6    200.0      -5.84     2  a784  
LMC 560 SL107,KMHK291              4:55:45.00 -68:16:52.0 14.427   0.025  -0.238  0.011   0.176  0.026  -0.062  0.025   0.242  0.053   -4.456  -0.328   0.046  -0.282   0.146 11.6     15.7      -4.50     0  a784  
LMC 561 BSDL149                    4:52:57.00 -68:16:16.9 15.596   0.068  -0.026  0.032   0.248  0.071   0.222  0.068  -0.024  0.181   -3.287  -0.116   0.118   0.002  -0.120 11.6    207.0      -5.62     2  a784  
LMC 562 SL92,KMHK240               4:54:27.70 -68:14:53.1 14.070   0.020   0.072  0.013   0.571  0.023   0.644  0.020   0.482  0.037   -4.813  -0.017   0.441   0.424   0.385 11.6   1000.0      -8.37     0  a784  
LMC 563 NGC1768,SL127,ESO56SC32,   4:57:03.08 -68:14:56.0 13.574   0.017  -0.517  0.006   0.005  0.017  -0.512  0.017  -0.010  0.042   -5.309  -0.606  -0.125  -0.732  -0.106 13.9      6.5      -5.63     0  a784  
LMC 564 SL76,KMHK206               4:53:09.40 -68:12:38.1 11.977   0.007  -0.170  0.004   0.195  0.008   0.025  0.007   0.153  0.015   -6.906  -0.259   0.065  -0.195   0.057 23.2     15.9      -6.96     0  a784  
LMC 565 KMHK116                    4:49:20.55 -68:11:37.1 14.670   0.031  -0.122  0.012   0.254  0.032   0.131  0.031   0.451  0.061   -4.213  -0.212   0.124  -0.088   0.355 11.6     10.0      -4.21     0  a784  
LMC 566 NGC1755,SL99,ESO56SC28,    4:55:15.45 -68:12:19.5  9.782   0.002  -0.292  0.001   0.159  0.002  -0.133  0.002   0.169  0.005   -9.101  -0.382   0.029  -0.353   0.073 46.4     16.2      -9.18     0  a784  
LMC 567 SL139,KMHK358              4:57:56.00 -68:11:58.0 14.788   0.037   0.252  0.024   0.508  0.042   0.760  0.037   0.438  0.065   -4.095   0.163   0.378   0.540   0.342 11.6    842.0      -7.51     0  a784  
LMC 568 NGC1749,SL93,ESO56SC26,    4:54:56.00 -68:11:20.0 14.153   0.023  -0.387  0.010  -0.029  0.024  -0.416  0.023  -0.047  0.056   -4.730  -0.477  -0.159  -0.635  -0.144 11.6      3.5      -3.68     0  a784  
LMC 569 SL119,KMHK316              4:56:37.46 -68:09:52.0 12.732   0.014   0.256  0.010   0.656  0.016   0.911  0.014   0.521  0.024   -6.151   0.166   0.526   0.692   0.424 25.5    809.0      -9.53     0  a784  
LMC 570 BSDL433                    5:01:16.23 -68:08:56.0 14.032   0.019  -0.524  0.010   0.393  0.020  -0.131  0.019   0.340  0.037   -4.851  -0.614   0.263  -0.350   0.244 11.6      9.4      -4.57     2  a784  
LMC 571 HS88,KMHK436               5:01:05.26 -68:05:00.7 14.222   0.032   0.214  0.034   0.873  0.044   1.088  0.033   0.393  0.058   -4.661   0.125   0.743   0.868   0.297 16.2   3000.0      -9.2      1  a784  
LMC 572 NGC1806,SL184,ESO56SC47,   5:02:12.37 -67:59:09.3 11.057   0.008   0.248  0.007   0.716  0.010   0.964  0.008   0.542  0.013   -7.826   0.158   0.586   0.744   0.446 39.4   1000.0     -11.38     0  a784  
LMC 573 SL162,H88-79,KMHK406       4:59:54.38 -67:55:26.7 14.116   0.024   0.274  0.016   0.623  0.027   0.898  0.024   0.371  0.046   -4.767   0.184   0.493   0.678   0.275 13.9   1000.0      -8.29     0  a784  
LMC 574 SL154,H88-73,KMHK390       4:59:15.29 -67:54:33.0 14.181   0.026   0.065  0.014   0.326  0.028   0.391  0.026   0.288  0.051   -4.702  -0.024   0.196   0.172   0.192 13.9    360.0      -7.46     0  a784  
LMC 575 HS56,KMHK218               4:53:37.82 -67:52:20.1 14.035   0.020  -0.330  0.008   0.104  0.020  -0.226  0.020   0.066  0.049   -4.848  -0.420  -0.026  -0.445  -0.031 13.9      6.2      -3.60     0  a784  
LMC 576 H88-67                     4:58:52.91 -67:50:49.0 15.322   0.048   0.403  0.031   0.581  0.054   0.983  0.049   0.492  0.091   -3.561   0.313   0.451   0.764   0.396 11.6    939.6      -7.07     2  a784  
LMC 577 H88-48,KMHK333             4:57:08.94 -67:49:48.0 15.029   0.040   0.025  0.017   0.285  0.041   0.310  0.040   0.268  0.085   -3.854  -0.065   0.155   0.090   0.172 11.6    159.0      -5.99     2  a784  
LMC 578 SL174,KMHK439              5:01:12.25 -67:49:04.9 13.049   0.019   0.221  0.015   0.700  0.023   0.922  0.019   0.385  0.036   -5.834   0.132   0.570   0.702   0.288 25.5   1000.0      -9.39     0  a784  
LMC 579 HS85,KMHK428               5:00:51.00 -67:48:14.0 14.158   0.028   0.214  0.021   0.655  0.033   0.869  0.028   0.424  0.052   -4.725   0.124   0.525   0.649   0.328 16.2   1000.0      -8.28     2  a784  
LMC 580 H88-55,KMHK367             4:58:16.33 -67:46:05.9 14.306   0.035   0.021  0.018   0.373  0.037   0.394  0.035   0.248  0.073   -4.577  -0.068   0.243   0.174   0.152 18.6    307.4      -7.22     1  a784  
LMC 581 H88-89,KMHK433             5:00:57.60 -67:44:47.4 12.603   0.007  -0.169  0.004   0.457  0.008   0.288  0.007   0.298  0.014   -6.280  -0.259   0.327   0.068   0.202 11.6     14.8      -6.43     0  a784  
LMC 582 NGC1786,SL149,ESO56SC39,   4:59:07.65 -67:44:40.5 10.082   0.003  -0.004  0.002   0.644  0.003   0.641  0.003   0.432  0.005   -8.801  -0.093   0.514   0.421   0.336 39.4   5000.0     -14.84     0  a784  
LMC 583 SL96,H88-25,KMHK256        4:55:02.05 -67:42:51.0 14.470   0.052   0.403  0.031   0.552  0.057   0.955  0.053   0.275  0.106   -4.413   0.313   0.422   0.735   0.179 23.2    898.3      -7.88     0  a784  
LMC 584 NGC1764,SL115,ESO56SC30,   4:56:28.40 -67:41:43.5 12.502   0.010  -0.334  0.004   0.330  0.010  -0.005  0.010   0.323  0.019   -6.381  -0.424   0.200  -0.224   0.227 23.2     15.1      -6.49     0  a784  
LMC 585 SL132,KMHK348              4:57:28.20 -67:41:07.0 14.569   0.027   0.262  0.017   0.642  0.030   0.904  0.027   0.574  0.046   -4.314   0.172   0.512   0.684   0.478 11.6   1000.0      -7.87     0  a784  
LMC 586 H88-40,KMHK310             4:56:29.00 -67:37:22.0 14.553   0.032   0.302  0.018   0.546  0.035   0.848  0.032   0.183  0.062   -4.330   0.213   0.416   0.628   0.086 11.6    901.9      -7.79     0  a784  
LMC 587 BSDL87                     4:50:58.70 -67:36:35.1 14.518   0.026  -0.663  0.007  -0.135  0.026  -0.798  0.026   0.072  0.067   -4.365  -0.753  -0.265  -1.018  -0.024 11.6      5.1      -3.32     0  a784  
LMC 588 KMHK451                    5:01:45.97 -67:34:00.8 14.420   0.022  -0.543  0.008  -0.038  0.022  -0.581  0.022  -0.065  0.061   -4.463  -0.633  -0.168  -0.801  -0.161 11.6      3.5      -3.40     0  a784  
LMC 589 HS38,KMHK148               4:51:11.67 -67:32:05.1 14.494   0.026  -0.037  0.012   0.315  0.027   0.278  0.026   0.230  0.054   -4.389  -0.126   0.185   0.058   0.134 11.6    247.0      -6.89     0  a784  
LMC 590 HS61,KMHK266               4:55:13.11 -67:29:51.1 14.790   0.032  -0.343  0.011  -0.030  0.032  -0.373  0.032  -0.042  0.082   -4.093  -0.433  -0.160  -0.593  -0.139 11.6      3.5      -3.05     0  a784  
LMC 591 H88-24,KMHK263             4:55:08.36 -67:28:58.0 14.016   0.016  -0.597  0.005  -0.094  0.016  -0.692  0.016   0.074  0.040   -4.867  -0.687  -0.224  -0.911  -0.022 11.6      5.1      -3.76     0  a784  
LMC 592 H88-54,KMHK369             4:58:22.66 -67:28:44.9 13.254   0.011  -0.273  0.004   0.023  0.011  -0.251  0.011   0.040  0.025   -5.629  -0.363  -0.107  -0.470  -0.056 13.9      4.0      -4.76     0  a784  
LMC 593 HS41,KMHK158               4:51:31.49 -67:27:15.2 13.554   0.015  -0.772  0.004  -0.129  0.015  -0.901  0.015   0.069  0.035   -5.329  -0.861  -0.259  -1.121  -0.027 13.9      4.3      -4.63     0  a784  
LMC 594 SL71,KMHK194               4:52:55.00 -67:26:57.9 14.230   0.025   0.084  0.014   0.516  0.027   0.600  0.025   0.270  0.052   -4.653  -0.006   0.386   0.380   0.174 13.9    855.6      -8.09     0  a784  
